timestamp_utc,timestamp_local,bidding_zone,price_eur_mwh,load_actual_mw
2021-11-11T08:00:00+00:00,2021-11-11T09:00:00+01:00,BE,215.95,
2021-11-11T08:00:00+00:00,2021-11-11T09:00:00+01:00,CH,202.73,
2021-11-11T08:00:00+00:00,2021-11-11T09:00:00+01:00,DE-LU,215.95,69791.39
2021-11-11T08:00:00+00:00,2021-11-11T09:00:00+01:00,FR,215.95,58797
2021-11-11T08:00:00+00:00,2021-11-11T09:00:00+01:00,NL,215.95,15426.25
2021-11-11T08:15:00+00:00,2021-11-11T09:15:00+01:00,AT,215.95,
2021-11-11T08:15:00+00:00,2021-11-11T09:15:00+01:00,BE,215.95,
2021-11-11T08:15:00+00:00,2021-11-11T09:15:00+01:00,CH,202.73,
2021-11-11T08:15:00+00:00,2021-11-11T09:15:00+01:00,DE-LU,215.95,70075.26
2021-11-11T08:15:00+00:00,2021-11-11T09:15:00+01:00,FR,215.95,58797
2021-11-11T08:15:00+00:00,2021-11-11T09:15:00+01:00,NL,215.95,15396.6
2021-11-11T08:30:00+00:00,2021-11-11T09:30:00+01:00,AT,215.95,
2021-11-11T08:30:00+00:00,2021-11-11T09:30:00+01:00,BE,215.95,
2021-11-11T08:30:00+00:00,2021-11-11T09:30:00+01:00,CH,202.73,
2021-11-11T08:30:00+00:00,2021-11-11T09:30:00+01:00,DE-LU,215.95,70117.33
2021-11-11T08:30:00+00:00,2021-11-11T09:30:00+01:00,FR,215.95,58797
2021-11-11T08:30:00+00:00,2021-11-11T09:30:00+01:00,NL,215.95,15325.81
2021-11-11T08:45:00+00:00,2021-11-11T09:45:00+01:00,AT,215.95,
2021-11-11T08:45:00+00:00,2021-11-11T09:45:00+01:00,BE,215.95,
2021-11-11T08:45:00+00:00,2021-11-11T09:45:00+01:00,CH,202.73,
2021-11-11T08:45:00+00:00,2021-11-11T09:45:00+01:00,DE-LU,215.95,70222.68
2021-11-11T08:45:00+00:00,2021-11-11T09:45:00+01:00,FR,215.95,58797
2021-11-11T08:45:00+00:00,2021-11-11T09:45:00+01:00,NL,215.95,15319.81
2021-11-11T09:00:00+00:00,2021-11-11T10:00:00+01:00,AT,199.2,
2021-11-11T09:00:00+00:00,2021-11-11T10:00:00+01:00,BE,199.2,
2021-11-11T09:00:00+00:00,2021-11-11T10:00:00+01:00,CH,197.56,
2021-11-11T09:00:00+00:00,2021-11-11T10:00:00+01:00,DE-LU,199.2,70391.51
2021-11-11T09:00:00+00:00,2021-11-11T10:00:00+01:00,FR,199.2,59353
2021-11-11T09:00:00+00:00,2021-11-11T10:00:00+01:00,NL,199.2,15320.07
2021-11-11T09:15:00+00:00,2021-11-11T10:15:00+01:00,AT,199.2,
2021-11-11T09:15:00+00:00,2021-11-11T10:15:00+01:00,BE,199.2,
2021-11-11T09:15:00+00:00,2021-11-11T10:15:00+01:00,CH,197.56,
2021-11-11T09:15:00+00:00,2021-11-11T10:15:00+01:00,DE-LU,199.2,70674.07
2021-11-11T09:15:00+00:00,2021-11-11T10:15:00+01:00,FR,199.2,59353
2021-11-11T09:15:00+00:00,2021-11-11T10:15:00+01:00,NL,199.2,15303.5
2021-11-11T09:30:00+00:00,2021-11-11T10:30:00+01:00,AT,199.2,
2021-11-11T09:30:00+00:00,2021-11-11T10:30:00+01:00,BE,199.2,
2021-11-11T09:30:00+00:00,2021-11-11T10:30:00+01:00,CH,197.56,
2021-11-11T09:30:00+00:00,2021-11-11T10:30:00+01:00,DE-LU,199.2,70860.51
2021-11-11T09:30:00+00:00,2021-11-11T10:30:00+01:00,FR,199.2,59353
2021-11-11T09:30:00+00:00,2021-11-11T10:30:00+01:00,NL,199.2,15270.56
2021-11-11T09:45:00+00:00,2021-11-11T10:45:00+01:00,AT,199.2,
2021-11-11T09:45:00+00:00,2021-11-11T10:45:00+01:00,BE,199.2,
2021-11-11T09:45:00+00:00,2021-11-11T10:45:00+01:00,CH,197.56,
2021-11-11T09:45:00+00:00,2021-11-11T10:45:00+01:00,DE-LU,199.2,71011.93
2021-11-11T09:45:00+00:00,2021-11-11T10:45:00+01:00,FR,199.2,59353
2021-11-11T09:45:00+00:00,2021-11-11T10:45:00+01:00,NL,199.2,15253.98
2021-11-11T10:00:00+00:00,2021-11-11T11:00:00+01:00,AT,191.6,
2021-11-11T10:00:00+00:00,2021-11-11T11:00:00+01:00,BE,160,
2021-11-11T10:00:00+00:00,2021-11-11T11:00:00+01:00,CH,195.08,
2021-11-11T10:00:00+00:00,2021-11-11T11:00:00+01:00,DE-LU,168.8,71189.84
2021-11-11T10:00:00+00:00,2021-11-11T11:00:00+01:00,FR,181.3,59511
2021-11-11T10:00:00+00:00,2021-11-11T11:00:00+01:00,NL,161.5,15279.07
2021-11-11T10:15:00+00:00,2021-11-11T11:15:00+01:00,AT,191.6,
2021-11-11T10:15:00+00:00,2021-11-11T11:15:00+01:00,BE,160,
2021-11-11T10:15:00+00:00,2021-11-11T11:15:00+01:00,CH,195.08,
2021-11-11T10:15:00+00:00,2021-11-11T11:15:00+01:00,DE-LU,168.8,71625.35
2021-11-11T10:15:00+00:00,2021-11-11T11:15:00+01:00,FR,181.3,59511
2021-11-11T10:15:00+00:00,2021-11-11T11:15:00+01:00,NL,161.5,15274.97
2021-11-11T10:30:00+00:00,2021-11-11T11:30:00+01:00,AT,191.6,
2021-11-11T10:30:00+00:00,2021-11-11T11:30:00+01:00,BE,160,
2021-11-11T10:30:00+00:00,2021-11-11T11:30:00+01:00,CH,195.08,
2021-11-11T10:30:00+00:00,2021-11-11T11:30:00+01:00,DE-LU,168.8,71655.99
2021-11-11T10:30:00+00:00,2021-11-11T11:30:00+01:00,FR,181.3,59511
2021-11-11T10:30:00+00:00,2021-11-11T11:30:00+01:00,NL,161.5,15238.1
2021-11-11T10:45:00+00:00,2021-11-11T11:45:00+01:00,AT,191.6,
2021-11-11T10:45:00+00:00,2021-11-11T11:45:00+01:00,BE,160,
2021-11-11T10:45:00+00:00,2021-11-11T11:45:00+01:00,CH,195.08,
2021-11-11T10:45:00+00:00,2021-11-11T11:45:00+01:00,DE-LU,168.8,71445.15
2021-11-11T10:45:00+00:00,2021-11-11T11:45:00+01:00,FR,181.3,59511
2021-11-11T10:45:00+00:00,2021-11-11T11:45:00+01:00,NL,161.5,15202.42
2021-11-11T11:00:00+00:00,2021-11-11T12:00:00+01:00,AT,187.86,
2021-11-11T11:00:00+00:00,2021-11-11T12:00:00+01:00,BE,147.85,
2021-11-11T11:00:00+00:00,2021-11-11T12:00:00+01:00,CH,189.08,
2021-11-11T11:00:00+00:00,2021-11-11T12:00:00+01:00,DE-LU,159.58,71122.12
2021-11-11T11:00:00+00:00,2021-11-11T12:00:00+01:00,FR,176.26,60993
2021-11-11T11:00:00+00:00,2021-11-11T12:00:00+01:00,NL,149.88,15184.26
2021-11-11T11:15:00+00:00,2021-11-11T12:15:00+01:00,AT,187.86,
2021-11-11T11:15:00+00:00,2021-11-11T12:15:00+01:00,BE,147.85,
2021-11-11T11:15:00+00:00,2021-11-11T12:15:00+01:00,CH,189.08,
2021-11-11T11:15:00+00:00,2021-11-11T12:15:00+01:00,DE-LU,159.58,71030.67
2021-11-11T11:15:00+00:00,2021-11-11T12:15:00+01:00,FR,176.26,60993
2021-11-11T11:15:00+00:00,2021-11-11T12:15:00+01:00,NL,149.88,15027.48
2021-11-11T11:30:00+00:00,2021-11-11T12:30:00+01:00,AT,187.86,
2021-11-11T11:30:00+00:00,2021-11-11T12:30:00+01:00,BE,147.85,
2021-11-11T11:30:00+00:00,2021-11-11T12:30:00+01:00,CH,189.08,
2021-11-11T11:30:00+00:00,2021-11-11T12:30:00+01:00,DE-LU,159.58,70790.75
2021-11-11T11:30:00+00:00,2021-11-11T12:30:00+01:00,FR,176.26,60993
2021-11-11T11:30:00+00:00,2021-11-11T12:30:00+01:00,NL,149.88,14968.61
2021-11-11T11:45:00+00:00,2021-11-11T12:45:00+01:00,AT,187.86,
2021-11-11T11:45:00+00:00,2021-11-11T12:45:00+01:00,BE,147.85,
2021-11-11T11:45:00+00:00,2021-11-11T12:45:00+01:00,CH,189.08,
2021-11-11T11:45:00+00:00,2021-11-11T12:45:00+01:00,DE-LU,159.58,70748.97
2021-11-11T11:45:00+00:00,2021-11-11T12:45:00+01:00,FR,176.26,60993
2021-11-11T11:45:00+00:00,2021-11-11T12:45:00+01:00,NL,149.88,14968.94
2021-11-11T12:00:00+00:00,2021-11-11T13:00:00+01:00,AT,186.26,
2021-11-11T12:00:00+00:00,2021-11-11T13:00:00+01:00,BE,158.38,
2021-11-11T12:00:00+00:00,2021-11-11T13:00:00+01:00,CH,190.65,
2021-11-11T12:00:00+00:00,2021-11-11T13:00:00+01:00,DE-LU,167.04,70699.74
2021-11-11T12:00:00+00:00,2021-11-11T13:00:00+01:00,FR,176.97,58514
2021-11-11T12:00:00+00:00,2021-11-11T13:00:00+01:00,NL,158.38,15034.88
2021-11-11T12:15:00+00:00,2021-11-11T13:15:00+01:00,AT,186.26,
2021-11-11T12:15:00+00:00,2021-11-11T13:15:00+01:00,BE,158.38,
2021-11-11T12:15:00+00:00,2021-11-11T13:15:00+01:00,CH,190.65,
2021-11-11T12:15:00+00:00,2021-11-11T13:15:00+01:00,DE-LU,167.04,70343.78
2021-11-11T12:15:00+00:00,2021-11-11T13:15:00+01:00,FR,176.97,58514
2021-11-11T12:15:00+00:00,2021-11-11T13:15:00+01:00,NL,158.38,14965.19
2021-11-11T12:30:00+00:00,2021-11-11T13:30:00+01:00,AT,186.26,
2021-11-11T12:30:00+00:00,2021-11-11T13:30:00+01:00,BE,158.38,
2021-11-11T12:30:00+00:00,2021-11-11T13:30:00+01:00,CH,190.65,
2021-11-11T12:30:00+00:00,2021-11-11T13:30:00+01:00,DE-LU,167.04,69999.25
2021-11-11T12:30:00+00:00,2021-11-11T13:30:00+01:00,FR,176.97,58514
2021-11-11T12:30:00+00:00,2021-11-11T13:30:00+01:00,NL,158.38,14940.9
2021-11-11T12:45:00+00:00,2021-11-11T13:45:00+01:00,AT,186.26,
2021-11-11T12:45:00+00:00,2021-11-11T13:45:00+01:00,BE,158.38,
2021-11-11T12:45:00+00:00,2021-11-11T13:45:00+01:00,CH,190.65,
2021-11-11T12:45:00+00:00,2021-11-11T13:45:00+01:00,DE-LU,167.04,69573.99
2021-11-11T12:45:00+00:00,2021-11-11T13:45:00+01:00,FR,176.97,58514
2021-11-11T12:45:00+00:00,2021-11-11T13:45:00+01:00,NL,158.38,14989.42
2021-11-11T13:00:00+00:00,2021-11-11T14:00:00+01:00,AT,208.5,
2021-11-11T13:00:00+00:00,2021-11-11T14:00:00+01:00,BE,163.78,
2021-11-11T13:00:00+00:00,2021-11-11T14:00:00+01:00,CH,196.2,
2021-11-11T13:00:00+00:00,2021-11-11T14:00:00+01:00,DE-LU,184.54,69394.15
2021-11-11T13:00:00+00:00,2021-11-11T14:00:00+01:00,FR,173.57,55215
2021-11-11T13:00:00+00:00,2021-11-11T14:00:00+01:00,NL,163.78,15019.26
2021-11-11T13:15:00+00:00,2021-11-11T14:15:00+01:00,AT,208.5,
2021-11-11T13:15:00+00:00,2021-11-11T14:15:00+01:00,BE,163.78,
2021-11-11T13:15:00+00:00,2021-11-11T14:15:00+01:00,CH,196.2,
2021-11-11T13:15:00+00:00,2021-11-11T14:15:00+01:00,DE-LU,184.54,69112.8
2021-11-11T13:15:00+00:00,2021-11-11T14:15:00+01:00,FR,173.57,55215
2021-11-11T13:15:00+00:00,2021-11-11T14:15:00+01:00,NL,163.78,15079.34
2021-11-11T13:30:00+00:00,2021-11-11T14:30:00+01:00,AT,208.5,
2021-11-11T13:30:00+00:00,2021-11-11T14:30:00+01:00,BE,163.78,
2021-11-11T13:30:00+00:00,2021-11-11T14:30:00+01:00,CH,196.2,
2021-11-11T13:30:00+00:00,2021-11-11T14:30:00+01:00,DE-LU,184.54,68751.6
2021-11-11T13:30:00+00:00,2021-11-11T14:30:00+01:00,FR,173.57,55215
2021-11-11T13:30:00+00:00,2021-11-11T14:30:00+01:00,NL,163.78,15155.37
2021-11-11T13:45:00+00:00,2021-11-11T14:45:00+01:00,AT,208.5,
2021-11-11T13:45:00+00:00,2021-11-11T14:45:00+01:00,BE,163.78,
2021-11-11T13:45:00+00:00,2021-11-11T14:45:00+01:00,CH,196.2,
2021-11-11T13:45:00+00:00,2021-11-11T14:45:00+01:00,DE-LU,184.54,68713.12
2021-11-11T13:45:00+00:00,2021-11-11T14:45:00+01:00,FR,173.57,55215
2021-11-11T13:45:00+00:00,2021-11-11T14:45:00+01:00,NL,163.78,15246.55
2021-11-11T14:00:00+00:00,2021-11-11T15:00:00+01:00,AT,224.92,
2021-11-11T14:00:00+00:00,2021-11-11T15:00:00+01:00,BE,173.57,
2021-11-11T14:00:00+00:00,2021-11-11T15:00:00+01:00,CH,201.16,
2021-11-11T14:00:00+00:00,2021-11-11T15:00:00+01:00,DE-LU,201.37,68780.46
2021-11-11T14:00:00+00:00,2021-11-11T15:00:00+01:00,FR,174.6,53372
2021-11-11T14:00:00+00:00,2021-11-11T15:00:00+01:00,NL,160,15276.17
2021-11-11T14:15:00+00:00,2021-11-11T15:15:00+01:00,AT,224.92,
2021-11-11T14:15:00+00:00,2021-11-11T15:15:00+01:00,BE,173.57,
2021-11-11T14:15:00+00:00,2021-11-11T15:15:00+01:00,CH,201.16,
2021-11-11T14:15:00+00:00,2021-11-11T15:15:00+01:00,DE-LU,201.37,68475.8
2021-11-11T14:15:00+00:00,2021-11-11T15:15:00+01:00,FR,174.6,53372
2021-11-11T14:15:00+00:00,2021-11-11T15:15:00+01:00,NL,160,15386.24
2021-11-11T14:30:00+00:00,2021-11-11T15:30:00+01:00,AT,224.92,
2021-11-11T14:30:00+00:00,2021-11-11T15:30:00+01:00,BE,173.57,
2021-11-11T14:30:00+00:00,2021-11-11T15:30:00+01:00,CH,201.16,
2021-11-11T14:30:00+00:00,2021-11-11T15:30:00+01:00,DE-LU,201.37,68182.58
2021-11-11T14:30:00+00:00,2021-11-11T15:30:00+01:00,FR,174.6,53372
2021-11-11T14:30:00+00:00,2021-11-11T15:30:00+01:00,NL,160,15511.83
2021-11-11T14:45:00+00:00,2021-11-11T15:45:00+01:00,AT,224.92,
2021-11-11T14:45:00+00:00,2021-11-11T15:45:00+01:00,BE,173.57,
2021-11-11T14:45:00+00:00,2021-11-11T15:45:00+01:00,CH,201.16,
2021-11-11T14:45:00+00:00,2021-11-11T15:45:00+01:00,DE-LU,201.37,68150.47
2021-11-11T14:45:00+00:00,2021-11-11T15:45:00+01:00,FR,174.6,53372
2021-11-11T14:45:00+00:00,2021-11-11T15:45:00+01:00,NL,160,15611.9
2021-11-11T15:00:00+00:00,2021-11-11T16:00:00+01:00,AT,235.61,
2021-11-11T15:00:00+00:00,2021-11-11T16:00:00+01:00,BE,200.65,
2021-11-11T15:00:00+00:00,2021-11-11T16:00:00+01:00,CH,209.9,
2021-11-11T15:00:00+00:00,2021-11-11T16:00:00+01:00,DE-LU,219.59,68249.95
2021-11-11T15:00:00+00:00,2021-11-11T16:00:00+01:00,FR,188.99,52911
2021-11-11T15:00:00+00:00,2021-11-11T16:00:00+01:00,NL,216.03,15533.84
2021-11-11T15:15:00+00:00,2021-11-11T16:15:00+01:00,AT,235.61,
2021-11-11T15:15:00+00:00,2021-11-11T16:15:00+01:00,BE,200.65,
2021-11-11T15:15:00+00:00,2021-11-11T16:15:00+01:00,CH,209.9,
2021-11-11T15:15:00+00:00,2021-11-11T16:15:00+01:00,DE-LU,219.59,68297.11
2021-11-11T15:15:00+00:00,2021-11-11T16:15:00+01:00,FR,188.99,52911
2021-11-11T15:15:00+00:00,2021-11-11T16:15:00+01:00,NL,216.03,15518.84
2021-11-11T15:30:00+00:00,2021-11-11T16:30:00+01:00,AT,235.61,
2021-11-11T15:30:00+00:00,2021-11-11T16:30:00+01:00,BE,200.65,
2021-11-11T15:30:00+00:00,2021-11-11T16:30:00+01:00,CH,209.9,
2021-11-11T15:30:00+00:00,2021-11-11T16:30:00+01:00,DE-LU,219.59,68873.37
2021-11-11T15:30:00+00:00,2021-11-11T16:30:00+01:00,FR,188.99,52911
2021-11-11T15:30:00+00:00,2021-11-11T16:30:00+01:00,NL,216.03,15735.85
2021-11-11T15:45:00+00:00,2021-11-11T16:45:00+01:00,AT,235.61,
2021-11-11T15:45:00+00:00,2021-11-11T16:45:00+01:00,BE,200.65,
2021-11-11T15:45:00+00:00,2021-11-11T16:45:00+01:00,CH,209.9,
2021-11-11T15:45:00+00:00,2021-11-11T16:45:00+01:00,DE-LU,219.59,69460.32
2021-11-11T15:45:00+00:00,2021-11-11T16:45:00+01:00,FR,188.99,52911
2021-11-11T15:45:00+00:00,2021-11-11T16:45:00+01:00,NL,216.03,16012.38
2021-11-11T16:00:00+00:00,2021-11-11T17:00:00+01:00,AT,241.1,
2021-11-11T16:00:00+00:00,2021-11-11T17:00:00+01:00,BE,231.4,
2021-11-11T16:00:00+00:00,2021-11-11T17:00:00+01:00,CH,240.03,
2021-11-11T16:00:00+00:00,2021-11-11T17:00:00+01:00,DE-LU,240.02,70553.78
2021-11-11T16:00:00+00:00,2021-11-11T17:00:00+01:00,FR,226.03,56308
2021-11-11T16:00:00+00:00,2021-11-11T17:00:00+01:00,NL,238.37,16228
2021-11-11T16:15:00+00:00,2021-11-11T17:15:00+01:00,AT,241.1,
2021-11-11T16:15:00+00:00,2021-11-11T17:15:00+01:00,BE,231.4,
2021-11-11T16:15:00+00:00,2021-11-11T17:15:00+01:00,CH,240.03,
2021-11-11T16:15:00+00:00,2021-11-11T17:15:00+01:00,DE-LU,240.02,71109.59
2021-11-11T16:15:00+00:00,2021-11-11T17:15:00+01:00,FR,226.03,56308
2021-11-11T16:15:00+00:00,2021-11-11T17:15:00+01:00,NL,238.37,16500.07
2021-11-11T16:30:00+00:00,2021-11-11T17:30:00+01:00,AT,241.1,
2021-11-11T16:30:00+00:00,2021-11-11T17:30:00+01:00,BE,231.4,
2021-11-11T16:30:00+00:00,2021-11-11T17:30:00+01:00,CH,240.03,
2021-11-11T16:30:00+00:00,2021-11-11T17:30:00+01:00,DE-LU,240.02,71380.04
2021-11-11T16:30:00+00:00,2021-11-11T17:30:00+01:00,FR,226.03,56308
2021-11-11T16:30:00+00:00,2021-11-11T17:30:00+01:00,NL,238.37,16545.52
2021-11-11T16:45:00+00:00,2021-11-11T17:45:00+01:00,AT,241.1,
2021-11-11T16:45:00+00:00,2021-11-11T17:45:00+01:00,BE,231.4,
2021-11-11T16:45:00+00:00,2021-11-11T17:45:00+01:00,CH,240.03,
2021-11-11T16:45:00+00:00,2021-11-11T17:45:00+01:00,DE-LU,240.02,71327.57
2021-11-11T16:45:00+00:00,2021-11-11T17:45:00+01:00,FR,226.03,56308
2021-11-11T16:45:00+00:00,2021-11-11T17:45:00+01:00,NL,238.37,16487.28
2021-11-11T17:00:00+00:00,2021-11-11T18:00:00+01:00,AT,252.12,
2021-11-11T17:00:00+00:00,2021-11-11T18:00:00+01:00,BE,252.12,
2021-11-11T17:00:00+00:00,2021-11-11T18:00:00+01:00,CH,252.39,
2021-11-11T17:00:00+00:00,2021-11-11T18:00:00+01:00,DE-LU,252.12,71085.73
2021-11-11T17:00:00+00:00,2021-11-11T18:00:00+01:00,FR,252.12,61400
2021-11-11T17:00:00+00:00,2021-11-11T18:00:00+01:00,NL,252.12,16181.41
2021-11-11T17:15:00+00:00,2021-11-11T18:15:00+01:00,AT,252.12,
2021-11-11T17:15:00+00:00,2021-11-11T18:15:00+01:00,BE,252.12,
2021-11-11T17:15:00+00:00,2021-11-11T18:15:00+01:00,CH,252.39,
2021-11-11T17:15:00+00:00,2021-11-11T18:15:00+01:00,DE-LU,252.12,70710.08
2021-11-11T17:15:00+00:00,2021-11-11T18:15:00+01:00,FR,252.12,61400
2021-11-11T17:15:00+00:00,2021-11-11T18:15:00+01:00,NL,252.12,15953.17
2021-11-11T17:30:00+00:00,2021-11-11T18:30:00+01:00,AT,252.12,
2021-11-11T17:30:00+00:00,2021-11-11T18:30:00+01:00,BE,252.12,
2021-11-11T17:30:00+00:00,2021-11-11T18:30:00+01:00,CH,252.39,
2021-11-11T17:30:00+00:00,2021-11-11T18:30:00+01:00,DE-LU,252.12,70680.25
2021-11-11T17:30:00+00:00,2021-11-11T18:30:00+01:00,FR,252.12,61400
2021-11-11T17:30:00+00:00,2021-11-11T18:30:00+01:00,NL,252.12,15801.89
2021-11-11T17:45:00+00:00,2021-11-11T18:45:00+01:00,AT,252.12,
2021-11-11T17:45:00+00:00,2021-11-11T18:45:00+01:00,BE,252.12,
2021-11-11T17:45:00+00:00,2021-11-11T18:45:00+01:00,CH,252.39,
2021-11-11T17:45:00+00:00,2021-11-11T18:45:00+01:00,DE-LU,252.12,70450.92
2021-11-11T17:45:00+00:00,2021-11-11T18:45:00+01:00,FR,252.12,61400
2021-11-11T17:45:00+00:00,2021-11-11T18:45:00+01:00,NL,252.12,15659.08
2021-11-11T18:00:00+00:00,2021-11-11T19:00:00+01:00,AT,232.09,
2021-11-11T18:00:00+00:00,2021-11-11T19:00:00+01:00,BE,232.09,
2021-11-11T18:00:00+00:00,2021-11-11T19:00:00+01:00,CH,232.75,
2021-11-11T18:00:00+00:00,2021-11-11T19:00:00+01:00,DE-LU,232.09,69839.5
2021-11-11T18:00:00+00:00,2021-11-11T19:00:00+01:00,FR,232.09,62322
2021-11-11T18:00:00+00:00,2021-11-11T19:00:00+01:00,NL,232.09,15503.55
2021-11-11T18:15:00+00:00,2021-11-11T19:15:00+01:00,AT,232.09,
2021-11-11T18:15:00+00:00,2021-11-11T19:15:00+01:00,BE,232.09,
2021-11-11T18:15:00+00:00,2021-11-11T19:15:00+01:00,CH,232.75,
2021-11-11T18:15:00+00:00,2021-11-11T19:15:00+01:00,DE-LU,232.09,69191.86
2021-11-11T18:15:00+00:00,2021-11-11T19:15:00+01:00,FR,232.09,62322
2021-11-11T18:15:00+00:00,2021-11-11T19:15:00+01:00,NL,232.09,15358.12
2021-11-11T18:30:00+00:00,2021-11-11T19:30:00+01:00,AT,232.09,
2021-11-11T18:30:00+00:00,2021-11-11T19:30:00+01:00,BE,232.09,
2021-11-11T18:30:00+00:00,2021-11-11T19:30:00+01:00,CH,232.75,
2021-11-11T18:30:00+00:00,2021-11-11T19:30:00+01:00,DE-LU,232.09,68801.4
2021-11-11T18:30:00+00:00,2021-11-11T19:30:00+01:00,FR,232.09,62322
2021-11-11T18:30:00+00:00,2021-11-11T19:30:00+01:00,NL,232.09,15237.87
2021-11-11T18:45:00+00:00,2021-11-11T19:45:00+01:00,AT,232.09,
2021-11-11T18:45:00+00:00,2021-11-11T19:45:00+01:00,BE,232.09,
2021-11-11T18:45:00+00:00,2021-11-11T19:45:00+01:00,CH,232.75,
2021-11-11T18:45:00+00:00,2021-11-11T19:45:00+01:00,DE-LU,232.09,68161.41
2021-11-11T18:45:00+00:00,2021-11-11T19:45:00+01:00,FR,232.09,62322
2021-11-11T18:45:00+00:00,2021-11-11T19:45:00+01:00,NL,232.09,15124.95
2021-11-11T19:00:00+00:00,2021-11-11T20:00:00+01:00,AT,218,
2021-11-11T19:00:00+00:00,2021-11-11T20:00:00+01:00,BE,218,
2021-11-11T19:00:00+00:00,2021-11-11T20:00:00+01:00,CH,206.96,
2021-11-11T19:00:00+00:00,2021-11-11T20:00:00+01:00,DE-LU,218,67147.9
2021-11-11T19:00:00+00:00,2021-11-11T20:00:00+01:00,FR,218,59663
2021-11-11T19:00:00+00:00,2021-11-11T20:00:00+01:00,NL,218,14926.34
2021-11-11T19:15:00+00:00,2021-11-11T20:15:00+01:00,AT,218,
2021-11-11T19:15:00+00:00,2021-11-11T20:15:00+01:00,BE,218,
2021-11-11T19:15:00+00:00,2021-11-11T20:15:00+01:00,CH,206.96,
2021-11-11T19:15:00+00:00,2021-11-11T20:15:00+01:00,DE-LU,218,66100.44
2021-11-11T19:15:00+00:00,2021-11-11T20:15:00+01:00,FR,218,59663
2021-11-11T19:15:00+00:00,2021-11-11T20:15:00+01:00,NL,218,14738.67
2021-11-11T19:30:00+00:00,2021-11-11T20:30:00+01:00,AT,218,
2021-11-11T19:30:00+00:00,2021-11-11T20:30:00+01:00,BE,218,
2021-11-11T19:30:00+00:00,2021-11-11T20:30:00+01:00,CH,206.96,
2021-11-11T19:30:00+00:00,2021-11-11T20:30:00+01:00,DE-LU,218,65084.48
2021-11-11T19:30:00+00:00,2021-11-11T20:30:00+01:00,FR,218,59663
2021-11-11T19:30:00+00:00,2021-11-11T20:30:00+01:00,NL,218,14583.07
2021-11-11T19:45:00+00:00,2021-11-11T20:45:00+01:00,AT,218,
2021-11-11T19:45:00+00:00,2021-11-11T20:45:00+01:00,BE,218,
2021-11-11T19:45:00+00:00,2021-11-11T20:45:00+01:00,CH,206.96,
2021-11-11T19:45:00+00:00,2021-11-11T20:45:00+01:00,DE-LU,218,63737.86
2021-11-11T19:45:00+00:00,2021-11-11T20:45:00+01:00,FR,218,59663
2021-11-11T19:45:00+00:00,2021-11-11T20:45:00+01:00,NL,218,14405.89
2021-11-11T20:00:00+00:00,2021-11-11T21:00:00+01:00,AT,201,
2021-11-11T20:00:00+00:00,2021-11-11T21:00:00+01:00,BE,201,
2021-11-11T20:00:00+00:00,2021-11-11T21:00:00+01:00,CH,188.26,
2021-11-11T20:00:00+00:00,2021-11-11T21:00:00+01:00,DE-LU,201,63077.87
2021-11-11T20:00:00+00:00,2021-11-11T21:00:00+01:00,FR,201,57568
2021-11-11T20:00:00+00:00,2021-11-11T21:00:00+01:00,NL,201,14213.52
2021-11-11T20:15:00+00:00,2021-11-11T21:15:00+01:00,AT,201,
2021-11-11T20:15:00+00:00,2021-11-11T21:15:00+01:00,BE,201,
2021-11-11T20:15:00+00:00,2021-11-11T21:15:00+01:00,CH,188.26,
2021-11-11T20:15:00+00:00,2021-11-11T21:15:00+01:00,DE-LU,201,62224.19
2021-11-11T20:15:00+00:00,2021-11-11T21:15:00+01:00,FR,201,57568
2021-11-11T20:15:00+00:00,2021-11-11T21:15:00+01:00,NL,201,13942.68
2021-11-11T20:30:00+00:00,2021-11-11T21:30:00+01:00,AT,201,
2021-11-11T20:30:00+00:00,2021-11-11T21:30:00+01:00,BE,201,
2021-11-11T20:30:00+00:00,2021-11-11T21:30:00+01:00,CH,188.26,
2021-11-11T20:30:00+00:00,2021-11-11T21:30:00+01:00,DE-LU,201,60876.43
2021-11-11T20:30:00+00:00,2021-11-11T21:30:00+01:00,FR,201,57568
2021-11-11T20:30:00+00:00,2021-11-11T21:30:00+01:00,NL,201,13673.08
2021-11-11T20:45:00+00:00,2021-11-11T21:45:00+01:00,AT,201,
2021-11-11T20:45:00+00:00,2021-11-11T21:45:00+01:00,BE,201,
2021-11-11T20:45:00+00:00,2021-11-11T21:45:00+01:00,CH,188.26,
2021-11-11T20:45:00+00:00,2021-11-11T21:45:00+01:00,DE-LU,201,59917.06
2021-11-11T20:45:00+00:00,2021-11-11T21:45:00+01:00,FR,201,57568
2021-11-11T20:45:00+00:00,2021-11-11T21:45:00+01:00,NL,201,13527.86
2021-11-11T21:00:00+00:00,2021-11-11T22:00:00+01:00,AT,180.01,
2021-11-11T21:00:00+00:00,2021-11-11T22:00:00+01:00,BE,180.01,
2021-11-11T21:00:00+00:00,2021-11-11T22:00:00+01:00,CH,180.42,
2021-11-11T21:00:00+00:00,2021-11-11T22:00:00+01:00,DE-LU,180.01,59342.47
2021-11-11T21:00:00+00:00,2021-11-11T22:00:00+01:00,FR,180.01,57878
2021-11-11T21:00:00+00:00,2021-11-11T22:00:00+01:00,NL,180.01,13290.96
2021-11-11T21:15:00+00:00,2021-11-11T22:15:00+01:00,AT,180.01,
