timestamp_utc,timestamp_local,bidding_zone,price_eur_mwh
2021-11-12T14:00:00+00:00,2021-11-12T15:00:00+01:00,FR,181.39
2021-11-12T14:00:00+00:00,2021-11-12T15:00:00+01:00,NL,160.35
2021-11-12T15:00:00+00:00,2021-11-12T16:00:00+01:00,AT,211.91
2021-11-12T15:00:00+00:00,2021-11-12T16:00:00+01:00,BE,166.45
2021-11-12T15:00:00+00:00,2021-11-12T16:00:00+01:00,CH,212.39
2021-11-12T15:00:00+00:00,2021-11-12T16:00:00+01:00,DE-LU,185.09
2021-11-12T15:00:00+00:00,2021-11-12T16:00:00+01:00,FR,185.09
2021-11-12T15:00:00+00:00,2021-11-12T16:00:00+01:00,NL,166.45
2021-11-12T16:00:00+00:00,2021-11-12T17:00:00+01:00,AT,211.2
2021-11-12T16:00:00+00:00,2021-11-12T17:00:00+01:00,BE,211.2
2021-11-12T16:00:00+00:00,2021-11-12T17:00:00+01:00,CH,213.85
2021-11-12T16:00:00+00:00,2021-11-12T17:00:00+01:00,DE-LU,211.2
2021-11-12T16:00:00+00:00,2021-11-12T17:00:00+01:00,FR,211.2
2021-11-12T16:00:00+00:00,2021-11-12T17:00:00+01:00,NL,211.2
2021-11-12T17:00:00+00:00,2021-11-12T18:00:00+01:00,AT,215.0
2021-11-12T17:00:00+00:00,2021-11-12T18:00:00+01:00,BE,207.95
2021-11-12T17:00:00+00:00,2021-11-12T18:00:00+01:00,CH,214.08
2021-11-12T17:00:00+00:00,2021-11-12T18:00:00+01:00,DE-LU,193.23
2021-11-12T17:00:00+00:00,2021-11-12T18:00:00+01:00,FR,215.1
2021-11-12T17:00:00+00:00,2021-11-12T18:00:00+01:00,NL,157.9
2021-11-12T18:00:00+00:00,2021-11-12T19:00:00+01:00,AT,230.06
2021-11-12T18:00:00+00:00,2021-11-12T19:00:00+01:00,BE,145.19
2021-11-12T18:00:00+00:00,2021-11-12T19:00:00+01:00,CH,208.06
2021-11-12T18:00:00+00:00,2021-11-12T19:00:00+01:00,DE-LU,145.19
2021-11-12T18:00:00+00:00,2021-11-12T19:00:00+01:00,FR,205.0
2021-11-12T18:00:00+00:00,2021-11-12T19:00:00+01:00,NL,111.07
2021-11-12T19:00:00+00:00,2021-11-12T20:00:00+01:00,AT,211.93
2021-11-12T19:00:00+00:00,2021-11-12T20:00:00+01:00,BE,150.0
2021-11-12T19:00:00+00:00,2021-11-12T20:00:00+01:00,CH,205.01
2021-11-12T19:00:00+00:00,2021-11-12T20:00:00+01:00,DE-LU,157.11
2021-11-12T19:00:00+00:00,2021-11-12T20:00:00+01:00,FR,185.68
2021-11-12T19:00:00+00:00,2021-11-12T20:00:00+01:00,NL,180.06
2021-11-12T20:00:00+00:00,2021-11-12T21:00:00+01:00,AT,204.57
2021-11-12T20:00:00+00:00,2021-11-12T21:00:00+01:00,BE,168.98
2021-11-12T20:00:00+00:00,2021-11-12T21:00:00+01:00,CH,195.07
2021-11-12T20:00:00+00:00,2021-11-12T21:00:00+01:00,DE-LU,109.11
2021-11-12T20:00:00+00:00,2021-11-12T21:00:00+01:00,FR,179.64
2021-11-12T20:00:00+00:00,2021-11-12T21:00:00+01:00,NL,148.6
2021-11-12T21:00:00+00:00,2021-11-12T22:00:00+01:00,AT,176.15
2021-11-12T21:00:00+00:00,2021-11-12T22:00:00+01:00,BE,159.59
2021-11-12T21:00:00+00:00,2021-11-12T22:00:00+01:00,CH,180.88
2021-11-12T21:00:00+00:00,2021-11-12T22:00:00+01:00,DE-LU,109.54
2021-11-12T21:00:00+00:00,2021-11-12T22:00:00+01:00,FR,169.12
2021-11-12T21:00:00+00:00,2021-11-12T22:00:00+01:00,NL,140.05
2021-11-12T22:00:00+00:00,2021-11-12T23:00:00+01:00,AT,152.09
2021-11-12T22:00:00+00:00,2021-11-12T23:00:00+01:00,BE,134.29
2021-11-12T22:00:00+00:00,2021-11-12T23:00:00+01:00,CH,167.9
2021-11-12T22:00:00+00:00,2021-11-12T23:00:00+01:00,DE-LU,91.42
2021-11-12T22:00:00+00:00,2021-11-12T23:00:00+01:00,FR,165.0
2021-11-12T22:00:00+00:00,2021-11-12T23:00:00+01:00,NL,100.0
2021-11-12T23:00:00+00:00,2021-11-13T00:00:00+01:00,AT,148.07
2021-11-12T23:00:00+00:00,2021-11-13T00:00:00+01:00,BE,182.0
2021-11-12T23:00:00+00:00,2021-11-13T00:00:00+01:00,CH,193.87
2021-11-12T23:00:00+00:00,2021-11-13T00:00:00+01:00,DE-LU,99.0
2021-11-12T23:00:00+00:00,2021-11-13T00:00:00+01:00,FR,187.93
2021-11-12T23:00:00+00:00,2021-11-13T00:00:00+01:00,NL,84.5
2021-11-13T00:00:00+00:00,2021-11-13T01:00:00+01:00,AT,148.08
2021-11-13T00:00:00+00:00,2021-11-13T01:00:00+01:00,BE,178.1
2021-11-13T00:00:00+00:00,2021-11-13T01:00:00+01:00,CH,184.67
2021-11-13T00:00:00+00:00,2021-11-13T01:00:00+01:00,DE-LU,92.65
2021-11-13T00:00:00+00:00,2021-11-13T01:00:00+01:00,FR,181.14
2021-11-13T00:00:00+00:00,2021-11-13T01:00:00+01:00,NL,84.25
2021-11-13T01:00:00+00:00,2021-11-13T02:00:00+01:00,AT,151.01
2021-11-13T01:00:00+00:00,2021-11-13T02:00:00+01:00,BE,125.35
2021-11-13T01:00:00+00:00,2021-11-13T02:00:00+01:00,CH,183.33
2021-11-13T01:00:00+00:00,2021-11-13T02:00:00+01:00,DE-LU,97.0
2021-11-13T01:00:00+00:00,2021-11-13T02:00:00+01:00,FR,173.46
2021-11-13T01:00:00+00:00,2021-11-13T02:00:00+01:00,NL,84.07
2021-11-13T02:00:00+00:00,2021-11-13T03:00:00+01:00,AT,151.0
2021-11-13T02:00:00+00:00,2021-11-13T03:00:00+01:00,BE,115.53
2021-11-13T02:00:00+00:00,2021-11-13T03:00:00+01:00,CH,182.13
2021-11-13T02:00:00+00:00,2021-11-13T03:00:00+01:00,DE-LU,107.02
2021-11-13T02:00:00+00:00,2021-11-13T03:00:00+01:00,FR,127.62
2021-11-13T02:00:00+00:00,2021-11-13T03:00:00+01:00,NL,84.16
2021-11-13T03:00:00+00:00,2021-11-13T04:00:00+01:00,AT,148.83
2021-11-13T03:00:00+00:00,2021-11-13T04:00:00+01:00,BE,113.31
2021-11-13T03:00:00+00:00,2021-11-13T04:00:00+01:00,CH,179.08
2021-11-13T03:00:00+00:00,2021-11-13T04:00:00+01:00,DE-LU,111.6
2021-11-13T03:00:00+00:00,2021-11-13T04:00:00+01:00,FR,113.37
2021-11-13T03:00:00+00:00,2021-11-13T04:00:00+01:00,NL,113.4
2021-11-13T04:00:00+00:00,2021-11-13T05:00:00+01:00,AT,151.07
2021-11-13T04:00:00+00:00,2021-11-13T05:00:00+01:00,BE,101.79
2021-11-13T04:00:00+00:00,2021-11-13T05:00:00+01:00,CH,180.89
2021-11-13T04:00:00+00:00,2021-11-13T05:00:00+01:00,DE-LU,99.36
2021-11-13T04:00:00+00:00,2021-11-13T05:00:00+01:00,FR,101.97
2021-11-13T04:00:00+00:00,2021-11-13T05:00:00+01:00,NL,102.0
2021-11-13T05:00:00+00:00,2021-11-13T06:00:00+01:00,AT,149.67
2021-11-13T05:00:00+00:00,2021-11-13T06:00:00+01:00,BE,136.45
2021-11-13T05:00:00+00:00,2021-11-13T06:00:00+01:00,CH,189.89
2021-11-13T05:00:00+00:00,2021-11-13T06:00:00+01:00,DE-LU,123.64
2021-11-13T05:00:00+00:00,2021-11-13T06:00:00+01:00,FR,140.08
2021-11-13T05:00:00+00:00,2021-11-13T06:00:00+01:00,NL,131.91
2021-11-13T06:00:00+00:00,2021-11-13T07:00:00+01:00,AT,155.31
2021-11-13T06:00:00+00:00,2021-11-13T07:00:00+01:00,BE,155.31
2021-11-13T06:00:00+00:00,2021-11-13T07:00:00+01:00,CH,193.64
2021-11-13T06:00:00+00:00,2021-11-13T07:00:00+01:00,DE-LU,155.31
2021-11-13T06:00:00+00:00,2021-11-13T07:00:00+01:00,FR,155.31
2021-11-13T06:00:00+00:00,2021-11-13T07:00:00+01:00,NL,155.31
2021-11-13T07:00:00+00:00,2021-11-13T08:00:00+01:00,AT,151.2
2021-11-13T07:00:00+00:00,2021-11-13T08:00:00+01:00,BE,151.2
2021-11-13T07:00:00+00:00,2021-11-13T08:00:00+01:00,CH,196.62
2021-11-13T07:00:00+00:00,2021-11-13T08:00:00+01:00,DE-LU,151.2
2021-11-13T07:00:00+00:00,2021-11-13T08:00:00+01:00,FR,151.2
2021-11-13T07:00:00+00:00,2021-11-13T08:00:00+01:00,NL,151.2
2021-11-13T08:00:00+00:00,2021-11-13T09:00:00+01:00,AT,161.75
2021-11-13T08:00:00+00:00,2021-11-13T09:00:00+01:00,BE,161.75
2021-11-13T08:00:00+00:00,2021-11-13T09:00:00+01:00,CH,198.03
2021-11-13T08:00:00+00:00,2021-11-13T09:00:00+01:00,DE-LU,161.75
2021-11-13T08:00:00+00:00,2021-11-13T09:00:00+01:00,FR,161.75
2021-11-13T08:00:00+00:00,2021-11-13T09:00:00+01:00,NL,161.75
2021-11-13T09:00:00+00:00,2021-11-13T10:00:00+01:00,AT,173.89
2021-11-13T09:00:00+00:00,2021-11-13T10:00:00+01:00,BE,173.89
2021-11-13T09:00:00+00:00,2021-11-13T10:00:00+01:00,CH,195.51
2021-11-13T09:00:00+00:00,2021-11-13T10:00:00+01:00,DE-LU,173.89
2021-11-13T09:00:00+00:00,2021-11-13T10:00:00+01:00,FR,173.89
2021-11-13T09:00:00+00:00,2021-11-13T10:00:00+01:00,NL,173.89
2021-11-13T10:00:00+00:00,2021-11-13T11:00:00+01:00,AT,177.47
2021-11-13T10:00:00+00:00,2021-11-13T11:00:00+01:00,BE,177.47
2021-11-13T10:00:00+00:00,2021-11-13T11:00:00+01:00,CH,190.16
2021-11-13T10:00:00+00:00,2021-11-13T11:00:00+01:00,DE-LU,177.47
2021-11-13T10:00:00+00:00,2021-11-13T11:00:00+01:00,FR,177.47
2021-11-13T10:00:00+00:00,2021-11-13T11:00:00+01:00,NL,177.47
2021-11-13T11:00:00+00:00,2021-11-13T12:00:00+01:00,AT,177.5
2021-11-13T11:00:00+00:00,2021-11-13T12:00:00+01:00,BE,177.5
2021-11-13T11:00:00+00:00,2021-11-13T12:00:00+01:00,CH,184.58
2021-11-13T11:00:00+00:00,2021-11-13T12:00:00+01:00,DE-LU,177.5
2021-11-13T11:00:00+00:00,2021-11-13T12:00:00+01:00,FR,177.5
2021-11-13T11:00:00+00:00,2021-11-13T12:00:00+01:00,NL,177.5
2021-11-13T12:00:00+00:00,2021-11-13T13:00:00+01:00,AT,176.52
2021-11-13T12:00:00+00:00,2021-11-13T13:00:00+01:00,BE,176.52
2021-11-13T12:00:00+00:00,2021-11-13T13:00:00+01:00,CH,182.87
2021-11-13T12:00:00+00:00,2021-11-13T13:00:00+01:00,DE-LU,176.52
2021-11-13T12:00:00+00:00,2021-11-13T13:00:00+01:00,FR,176.52
2021-11-13T12:00:00+00:00,2021-11-13T13:00:00+01:00,NL,176.52
2021-11-13T13:00:00+00:00,2021-11-13T14:00:00+01:00,AT,176.52
2021-11-13T13:00:00+00:00,2021-11-13T14:00:00+01:00,BE,176.52
2021-11-13T13:00:00+00:00,2021-11-13T14:00:00+01:00,CH,183.16
2021-11-13T13:00:00+00:00,2021-11-13T14:00:00+01:00,DE-LU,176.52
2021-11-13T13:00:00+00:00,2021-11-13T14:00:00+01:00,FR,176.52
2021-11-13T13:00:00+00:00,2021-11-13T14:00:00+01:00,NL,176.52
2021-11-13T14:00:00+00:00,2021-11-13T15:00:00+01:00,AT,176.52
2021-11-13T14:00:00+00:00,2021-11-13T15:00:00+01:00,BE,176.52
2021-11-13T14:00:00+00:00,2021-11-13T15:00:00+01:00,CH,187.62
2021-11-13T14:00:00+00:00,2021-11-13T15:00:00+01:00,DE-LU,176.52
2021-11-13T14:00:00+00:00,2021-11-13T15:00:00+01:00,FR,176.52
2021-11-13T14:00:00+00:00,2021-11-13T15:00:00+01:00,NL,176.52
2021-11-13T15:00:00+00:00,2021-11-13T16:00:00+01:00,AT,180.6
2021-11-13T15:00:00+00:00,2021-11-13T16:00:00+01:00,BE,180.6
2021-11-13T15:00:00+00:00,2021-11-13T16:00:00+01:00,CH,199.92
2021-11-13T15:00:00+00:00,2021-11-13T16:00:00+01:00,DE-LU,180.6
2021-11-13T15:00:00+00:00,2021-11-13T16:00:00+01:00,FR,180.6
2021-11-13T15:00:00+00:00,2021-11-13T16:00:00+01:00,NL,180.6
2021-11-13T16:00:00+00:00,2021-11-13T17:00:00+01:00,AT,210.0
2021-11-13T16:00:00+00:00,2021-11-13T17:00:00+01:00,BE,210.0
2021-11-13T16:00:00+00:00,2021-11-13T17:00:00+01:00,CH,216.01
2021-11-13T16:00:00+00:00,2021-11-13T17:00:00+01:00,DE-LU,210.0
2021-11-13T16:00:00+00:00,2021-11-13T17:00:00+01:00,FR,210.0
2021-11-13T16:00:00+00:00,2021-11-13T17:00:00+01:00,NL,210.0
2021-11-13T17:00:00+00:00,2021-11-13T18:00:00+01:00,AT,220.0
2021-11-13T17:00:00+00:00,2021-11-13T18:00:00+01:00,BE,220.0
2021-11-13T17:00:00+00:00,2021-11-13T18:00:00+01:00,CH,222.64
2021-11-13T17:00:00+00:00,2021-11-13T18:00:00+01:00,DE-LU,220.0
2021-11-13T17:00:00+00:00,2021-11-13T18:00:00+01:00,FR,220.0
2021-11-13T17:00:00+00:00,2021-11-13T18:00:00+01:00,NL,220.0
2021-11-13T18:00:00+00:00,2021-11-13T19:00:00+01:00,AT,213.91
2021-11-13T18:00:00+00:00,2021-11-13T19:00:00+01:00,BE,213.93
2021-11-13T18:00:00+00:00,2021-11-13T19:00:00+01:00,CH,217.59
2021-11-13T18:00:00+00:00,2021-11-13T19:00:00+01:00,DE-LU,213.89
2021-11-13T18:00:00+00:00,2021-11-13T19:00:00+01:00,FR,214.0
2021-11-13T18:00:00+00:00,2021-11-13T19:00:00+01:00,NL,213.75
2021-11-13T19:00:00+00:00,2021-11-13T20:00:00+01:00,AT,186.83
2021-11-13T19:00:00+00:00,2021-11-13T20:00:00+01:00,BE,184.96
2021-11-13T19:00:00+00:00,2021-11-13T20:00:00+01:00,CH,210.07
2021-11-13T19:00:00+00:00,2021-11-13T20:00:00+01:00,DE-LU,184.0
2021-11-13T19:00:00+00:00,2021-11-13T20:00:00+01:00,FR,186.83
2021-11-13T19:00:00+00:00,2021-11-13T20:00:00+01:00,NL,180.1
2021-11-13T20:00:00+00:00,2021-11-13T21:00:00+01:00,AT,169.08
2021-11-13T20:00:00+00:00,2021-11-13T21:00:00+01:00,BE,169.49
2021-11-13T20:00:00+00:00,2021-11-13T21:00:00+01:00,CH,187.8
2021-11-13T20:00:00+00:00,2021-11-13T21:00:00+01:00,DE-LU,168.49
2021-11-13T20:00:00+00:00,2021-11-13T21:00:00+01:00,FR,171.12
2021-11-13T20:00:00+00:00,2021-11-13T21:00:00+01:00,NL,164.83
2021-11-13T21:00:00+00:00,2021-11-13T22:00:00+01:00,AT,174.35
2021-11-13T21:00:00+00:00,2021-11-13T22:00:00+01:00,BE,170.75
2021-11-13T21:00:00+00:00,2021-11-13T22:00:00+01:00,CH,182.94
2021-11-13T21:00:00+00:00,2021-11-13T22:00:00+01:00,DE-LU,168.82
2021-11-13T21:00:00+00:00,2021-11-13T22:00:00+01:00,FR,174.35
2021-11-13T21:00:00+00:00,2021-11-13T22:00:00+01:00,NL,161.43
2021-11-13T22:00:00+00:00,2021-11-13T23:00:00+01:00,AT,164.47
2021-11-13T22:00:00+00:00,2021-11-13T23:00:00+01:00,BE,165.77
2021-11-13T22:00:00+00:00,2021-11-13T23:00:00+01:00,CH,177.74
2021-11-13T22:00:00+00:00,2021-11-13T23:00:00+01:00,DE-LU,162.79
2021-11-13T22:00:00+00:00,2021-11-13T23:00:00+01:00,FR,171.14
2021-11-13T22:00:00+00:00,2021-11-13T23:00:00+01:00,NL,151.4
2021-11-13T23:00:00+00:00,2021-11-14T00:00:00+01:00,AT,184.73
2021-11-13T23:00:00+00:00,2021-11-14T00:00:00+01:00,BE,184.73
2021-11-13T23:00:00+00:00,2021-11-14T00:00:00+01:00,CH,180.14
2021-11-13T23:00:00+00:00,2021-11-14T00:00:00+01:00,DE-LU,184.73
2021-11-13T23:00:00+00:00,2021-11-14T00:00:00+01:00,FR,184.73
2021-11-13T23:00:00+00:00,2021-11-14T00:00:00+01:00,NL,184.73
2021-11-14T00:00:00+00:00,2021-11-14T01:00:00+01:00,AT,170.03
2021-11-14T00:00:00+00:00,2021-11-14T01:00:00+01:00,BE,170.03
2021-11-14T00:00:00+00:00,2021-11-14T01:00:00+01:00,CH,170.4
2021-11-14T00:00:00+00:00,2021-11-14T01:00:00+01:00,DE-LU,170.03
2021-11-14T00:00:00+00:00,2021-11-14T01:00:00+01:00,FR,170.03
2021-11-14T00:00:00+00:00,2021-11-14T01:00:00+01:00,NL,170.03
2021-11-14T01:00:00+00:00,2021-11-14T02:00:00+01:00,AT,167.24
2021-11-14T01:00:00+00:00,2021-11-14T02:00:00+01:00,BE,167.24
2021-11-14T01:00:00+00:00,2021-11-14T02:00:00+01:00,CH,167.51
2021-11-14T01:00:00+00:00,2021-11-14T02:00:00+01:00,DE-LU,167.24
2021-11-14T01:00:00+00:00,2021-11-14T02:00:00+01:00,FR,167.24
2021-11-14T01:00:00+00:00,2021-11-14T02:00:00+01:00,NL,167.24
2021-11-14T02:00:00+00:00,2021-11-14T03:00:00+01:00,AT,156.97
2021-11-14T02:00:00+00:00,2021-11-14T03:00:00+01:00,BE,155.7
2021-11-14T02:00:00+00:00,2021-11-14T03:00:00+01:00,CH,162.39
2021-11-14T02:00:00+00:00,2021-11-14T03:00:00+01:00,DE-LU,155.51
2021-11-14T02:00:00+00:00,2021-11-14T03:00:00+01:00,FR,155.81
2021-11-14T02:00:00+00:00,2021-11-14T03:00:00+01:00,NL,155.63
2021-11-14T03:00:00+00:00,2021-11-14T04:00:00+01:00,AT,156.97
2021-11-14T03:00:00+00:00,2021-11-14T04:00:00+01:00,BE,146.06
2021-11-14T03:00:00+00:00,2021-11-14T04:00:00+01:00,CH,161.74
2021-11-14T03:00:00+00:00,2021-11-14T04:00:00+01:00,DE-LU,144.22
2021-11-14T03:00:00+00:00,2021-11-14T04:00:00+01:00,FR,146.88
2021-11-14T03:00:00+00:00,2021-11-14T04:00:00+01:00,NL,145.1
2021-11-14T04:00:00+00:00,2021-11-14T05:00:00+01:00,AT,158.56
2021-11-14T04:00:00+00:00,2021-11-14T05:00:00+01:00,BE,142.05
2021-11-14T04:00:00+00:00,2021-11-14T05:00:00+01:00,CH,162.87
2021-11-14T04:00:00+00:00,2021-11-14T05:00:00+01:00,DE-LU,141.35
2021-11-14T04:00:00+00:00,2021-11-14T05:00:00+01:00,FR,145.0
2021-11-14T04:00:00+00:00,2021-11-14T05:00:00+01:00,NL,141.35
2021-11-14T05:00:00+00:00,2021-11-14T06:00:00+01:00,AT,168.53
2021-11-14T05:00:00+00:00,2021-11-14T06:00:00+01:00,BE,155.41
2021-11-14T05:00:00+00:00,2021-11-14T06:00:00+01:00,CH,169.74
2021-11-14T05:00:00+00:00,2021-11-14T06:00:00+01:00,DE-LU,117.2
2021-11-14T05:00:00+00:00,2021-11-14T06:00:00+01:00,FR,155.41
2021-11-14T05:00:00+00:00,2021-11-14T06:00:00+01:00,NL,195.0
2021-11-14T06:00:00+00:00,2021-11-14T07:00:00+01:00,AT,164.93
2021-11-14T06:00:00+00:00,2021-11-14T07:00:00+01:00,BE,167.67
2021-11-14T06:00:00+00:00,2021-11-14T07:00:00+01:00,CH,174.83
2021-11-14T06:00:00+00:00,2021-11-14T07:00:00+01:00,DE-LU,159.92
2021-11-14T06:00:00+00:00,2021-11-14T07:00:00+01:00,FR,164.93
2021-11-14T06:00:00+00:00,2021-11-14T07:00:00+01:00,NL,176.87
2021-11-14T07:00:00+00:00,2021-11-14T08:00:00+01:00,AT,170.04
2021-11-14T07:00:00+00:00,2021-11-14T08:00:00+01:00,BE,160.54
2021-11-14T07:00:00+00:00,2021-11-14T08:00:00+01:00,CH,180.08
2021-11-14T07:00:00+00:00,2021-11-14T08:00:00+01:00,DE-LU,159.04
2021-11-14T07:00:00+00:00,2021-11-14T08:00:00+01:00,FR,160.54
2021-11-14T07:00:00+00:00,2021-11-14T08:00:00+01:00,NL,160.54
2021-11-14T08:00:00+00:00,2021-11-14T09:00:00+01:00,AT,170.07
2021-11-14T08:00:00+00:00,2021-11-14T09:00:00+01:00,BE,170.07
2021-11-14T08:00:00+00:00,2021-11-14T09:00:00+01:00,CH,180.57
2021-11-14T08:00:00+00:00,2021-11-14T09:00:00+01:00,DE-LU,170.07
2021-11-14T08:00:00+00:00,2021-11-14T09:00:00+01:00,FR,170.07
2021-11-14T08:00:00+00:00,2021-11-14T09:00:00+01:00,NL,170.07
2021-11-14T09:00:00+00:00,2021-11-14T10:00:00+01:00,AT,177.2
2021-11-14T09:00:00+00:00,2021-11-14T10:00:00+01:00,BE,177.2
2021-11-14T09:00:00+00:00,2021-11-14T10:00:00+01:00,CH,182.56
2021-11-14T09:00:00+00:00,2021-11-14T10:00:00+01:00,DE-LU,177.2
2021-11-14T09:00:00+00:00,2021-11-14T10:00:00+01:00,FR,177.2
2021-11-14T09:00:00+00:00,2021-11-14T10:00:00+01:00,NL,177.2
2021-11-14T10:00:00+00:00,2021-11-14T11:00:00+01:00,AT,178.93
2021-11-14T10:00:00+00:00,2021-11-14T11:00:00+01:00,BE,178.93
2021-11-14T10:00:00+00:00,2021-11-14T11:00:00+01:00,CH,182.18
2021-11-14T10:00:00+00:00,2021-11-14T11:00:00+01:00,DE-LU,178.93
2021-11-14T10:00:00+00:00,2021-11-14T11:00:00+01:00,FR,178.93
2021-11-14T10:00:00+00:00,2021-11-14T11:00:00+01:00,NL,178.93
2021-11-14T11:00:00+00:00,2021-11-14T12:00:00+01:00,AT,184.58
2021-11-14T11:00:00+00:00,2021-11-14T12:00:00+01:00,BE,184.58
2021-11-14T11:00:00+00:00,2021-11-14T12:00:00+01:00,CH,179.63
2021-11-14T11:00:00+00:00,2021-11-14T12:00:00+01:00,DE-LU,184.58
2021-11-14T11:00:00+00:00,2021-11-14T12:00:00+01:00,FR,184.58
2021-11-14T11:00:00+00:00,2021-11-14T12:00:00+01:00,NL,184.58
2021-11-14T12:00:00+00:00,2021-11-14T13:00:00+01:00,AT,170.02
2021-11-14T12:00:00+00:00,2021-11-14T13:00:00+01:00,BE,170.02
2021-11-14T12:00:00+00:00,2021-11-14T13:00:00+01:00,CH,176.13
2021-11-14T12:00:00+00:00,2021-11-14T13:00:00+01:00,DE-LU,170.02
2021-11-14T12:00:00+00:00,2021-11-14T13:00:00+01:00,FR,170.02
2021-11-14T12:00:00+00:00,2021-11-14T13:00:00+01:00,NL,170.02
2021-11-14T13:00:00+00:00,2021-11-14T14:00:00+01:00,AT,170.0
2021-11-14T13:00:00+00:00,2021-11-14T14:00:00+01:00,BE,158.0
2021-11-14T13:00:00+00:00,2021-11-14T14:00:00+01:00,CH,179.12
2021-11-14T13:00:00+00:00,2021-11-14T14:00:00+01:00,DE-LU,156.12
2021-11-14T13:00:00+00:00,2021-11-14T14:00:00+01:00,FR,158.0
2021-11-14T13:00:00+00:00,2021-11-14T14:00:00+01:00,NL,158.0
2021-11-14T14:00:00+00:00,2021-11-14T15:00:00+01:00,AT,160.0
2021-11-14T14:00:00+00:00,2021-11-14T15:00:00+01:00,BE,160.0
2021-11-14T14:00:00+00:00,2021-11-14T15:00:00+01:00,CH,183.91
2021-11-14T14:00:00+00:00,2021-11-14T15:00:00+01:00,DE-LU,160.0
2021-11-14T14:00:00+00:00,2021-11-14T15:00:00+01:00,FR,160.0
2021-11-14T14:00:00+00:00,2021-11-14T15:00:00+01:00,NL,160.0
2021-11-14T15:00:00+00:00,2021-11-14T16:00:00+01:00,AT,170.0
2021-11-14T15:00:00+00:00,2021-11-14T16:00:00+01:00,BE,166.66
2021-11-14T15:00:00+00:00,2021-11-14T16:00:00+01:00,CH,190.0
2021-11-14T15:00:00+00:00,2021-11-14T16:00:00+01:00,DE-LU,166.68
2021-11-14T15:00:00+00:00,2021-11-14T16:00:00+01:00,FR,166.8
2021-11-14T15:00:00+00:00,2021-11-14T16:00:00+01:00,NL,166.6
2021-11-14T16:00:00+00:00,2021-11-14T17:00:00+01:00,AT,197.94
2021-11-14T16:00:00+00:00,2021-11-14T17:00:00+01:00,BE,197.94
2021-11-14T16:00:00+00:00,2021-11-14T17:00:00+01:00,CH,201.87
2021-11-14T16:00:00+00:00,2021-11-14T17:00:00+01:00,DE-LU,197.94
2021-11-14T16:00:00+00:00,2021-11-14T17:00:00+01:00,FR,197.94
2021-11-14T16:00:00+00:00,2021-11-14T17:00:00+01:00,NL,197.94
2021-11-14T17:00:00+00:00,2021-11-14T18:00:00+01:00,AT,204.47
2021-11-14T17:00:00+00:00,2021-11-14T18:00:00+01:00,BE,204.47
2021-11-14T17:00:00+00:00,2021-11-14T18:00:00+01:00,CH,200.06
2021-11-14T17:00:00+00:00,2021-11-14T18:00:00+01:00,DE-LU,204.47
2021-11-14T17:00:00+00:00,2021-11-14T18:00:00+01:00,FR,204.47
2021-11-14T17:00:00+00:00,2021-11-14T18:00:00+01:00,NL,204.47
2021-11-14T18:00:00+00:00,2021-11-14T19:00:00+01:00,AT,206.21
2021-11-14T18:00:00+00:00,2021-11-14T19:00:00+01:00,BE,206.21
2021-11-14T18:00:00+00:00,2021-11-14T19:00:00+01:00,CH,201.55
2021-11-14T18:00:00+00:00,2021-11-14T19:00:00+01:00,DE-LU,206.21
2021-11-14T18:00:00+00:00,2021-11-14T19:00:00+01:00,FR,206.21
2021-11-14T18:00:00+00:00,2021-11-14T19:00:00+01:00,NL,206.21
2021-11-14T19:00:00+00:00,2021-11-14T20:00:00+01:00,AT,191.53
2021-11-14T19:00:00+00:00,2021-11-14T20:00:00+01:00,BE,196.52
2021-11-14T19:00:00+00:00,2021-11-14T20:00:00+01:00,CH,191.27
2021-11-14T19:00:00+00:00,2021-11-14T20:00:00+01:00,DE-LU,190.61
2021-11-14T19:00:00+00:00,2021-11-14T20:00:00+01:00,FR,194.08
2021-11-14T19:00:00+00:00,2021-11-14T20:00:00+01:00,NL,195.0
2021-11-14T20:00:00+00:00,2021-11-14T21:00:00+01:00,AT,170.05
2021-11-14T20:00:00+00:00,2021-11-14T21:00:00+01:00,BE,179.34
2021-11-14T20:00:00+00:00,2021-11-14T21:00:00+01:00,CH,179.8
2021-11-14T20:00:00+00:00,2021-11-14T21:00:00+01:00,DE-LU,168.68
2021-11-14T20:00:00+00:00,2021-11-14T21:00:00+01:00,FR,175.26
2021-11-14T20:00:00+00:00,2021-11-14T21:00:00+01:00,NL,167.61
2021-11-14T21:00:00+00:00,2021-11-14T22:00:00+01:00,AT,173.18
2021-11-14T21:00:00+00:00,2021-11-14T22:00:00+01:00,BE,173.18
2021-11-14T21:00:00+00:00,2021-11-14T22:00:00+01:00,CH,177.26
2021-11-14T21:00:00+00:00,2021-11-14T22:00:00+01:00,DE-LU,173.18
2021-11-14T21:00:00+00:00,2021-11-14T22:00:00+01:00,FR,173.18
2021-11-14T21:00:00+00:00,2021-11-14T22:00:00+01:00,NL,173.18
2021-11-14T22:00:00+00:00,2021-11-14T23:00:00+01:00,AT,162.0
2021-11-14T22:00:00+00:00,2021-11-14T23:00:00+01:00,BE,163.73
2021-11-14T22:00:00+00:00,2021-11-14T23:00:00+01:00,CH,172.2
2021-11-14T22:00:00+00:00,2021-11-14T23:00:00+01:00,DE-LU,159.16
