timestamp_berlin,price_dayahead_DE_LU_EUR_MWh,price_dayahead_FR_EUR_MWh,price_dayahead_NL_EUR_MWh,load_actual_DE_LU_MW,load_actual_FR_MW,load_actual_NL_MW,gen_DE_LU_Biomass_Actual_Aggregated_MW,gen_DE_LU_Fossil_Brown_coal_Lignite_Actual_Aggregated_MW,gen_DE_LU_Fossil_Gas_Actual_Aggregated_MW,gen_DE_LU_Fossil_Hard_coal_Actual_Aggregated_MW,gen_DE_LU_Fossil_Oil_Actual_Aggregated_MW,gen_DE_LU_Geothermal_Actual_Aggregated_MW,gen_DE_LU_Hydro_Pumped_Storage_Actual_Aggregated_MW,gen_DE_LU_Hydro_Pumped_Storage_Actual_Consumption_MW,gen_DE_LU_Hydro_Run-of-river_and_poundage_Actual_Aggregated_MW,gen_DE_LU_Hydro_Water_Reservoir_Actual_Aggregated_MW,gen_DE_LU_Nuclear_Actual_Aggregated_MW,gen_DE_LU_Other_Actual_Aggregated_MW,gen_DE_LU_Other_renewable_Actual_Aggregated_MW,gen_DE_LU_Other_renewable_Actual_Consumption_MW,gen_DE_LU_Solar_Actual_Aggregated_MW,gen_DE_LU_Solar_Actual_Consumption_MW,gen_DE_LU_Waste_Actual_Aggregated_MW,gen_DE_LU_Wind_Offshore_Actual_Aggregated_MW,gen_DE_LU_Wind_Onshore_Actual_Aggregated_MW,gen_DE_LU_Wind_Onshore_Actual_Consumption_MW,gen_FR_Biomass_Actual_Aggregated_MW,gen_FR_Fossil_Gas_Actual_Aggregated_MW,gen_FR_Fossil_Hard_coal_Actual_Aggregated_MW,gen_FR_Fossil_Oil_Actual_Aggregated_MW,gen_FR_Hydro_Pumped_Storage_Actual_Aggregated_MW,gen_FR_Hydro_Pumped_Storage_Actual_Consumption_MW,gen_FR_Hydro_Run-of-river_and_poundage_Actual_Aggregated_MW,gen_FR_Hydro_Water_Reservoir_Actual_Aggregated_MW,gen_FR_Hydro_Water_Reservoir_Actual_Consumption_MW,gen_FR_Nuclear_Actual_Aggregated_MW,gen_FR_Solar_Actual_Aggregated_MW,gen_FR_Waste_Actual_Aggregated_MW,gen_FR_Wind_Onshore_Actual_Aggregated_MW,gen_NL_Biomass_Actual_Aggregated_MW,gen_NL_Biomass_Actual_Consumption_MW,gen_NL_Fossil_Gas_Actual_Aggregated_MW,gen_NL_Fossil_Gas_Actual_Consumption_MW,gen_NL_Fossil_Hard_coal_Actual_Aggregated_MW,gen_NL_Fossil_Hard_coal_Actual_Consumption_MW,gen_NL_Hydro_Run-of-river_and_poundage_Actual_Aggregated_MW,gen_NL_Hydro_Run-of-river_and_poundage_Actual_Consumption_MW,gen_NL_Nuclear_Actual_Aggregated_MW,gen_NL_Nuclear_Actual_Consumption_MW,gen_NL_Other_Actual_Aggregated_MW,gen_NL_Other_Actual_Consumption_MW,gen_NL_Solar_Actual_Aggregated_MW,gen_NL_Solar_Actual_Consumption_MW,gen_NL_Waste_Actual_Aggregated_MW,gen_NL_Waste_Actual_Consumption_MW,gen_NL_Wind_Offshore_Actual_Aggregated_MW,gen_NL_Wind_Offshore_Actual_Consumption_MW,gen_NL_Wind_Onshore_Actual_Aggregated_MW,gen_NL_Wind_Onshore_Actual_Consumption_MW,flow_DE_LU_to_FR_MW,flow_FR_to_DE_LU_MW,flow_DE_LU_to_NL_MW,flow_NL_to_DE_LU_MW,imbalance_DE_LU_long_EUR_MWh,imbalance_DE_LU_short_EUR_MWh,imbalance_FR_long_EUR_MWh,imbalance_FR_short_EUR_MWh,imbalance_NL_long_EUR_MWh,imbalance_NL_short_EUR_MWh
2021-11-09 09:00:00+01:00,190.09,215.03,161.06,71595.32,68616.0,14736.44,4835.87,14199.29,11434.46,11253.94,281.06,26.97,742.02,149.9,1063.31,140.02,7805.08,351.39,166.42,,7102.73,0.0,901.05,5244.83,7669.55,0.0,358.0,7342.0,1298.0,216.0,1244.0,,3485.0,1927.0,,42505.0,2193.0,231.0,1862.0,33.5,0.0,7443.66,20.81,2368.66,10.64,0.0,0.0,484.28,0.0,3307.77,1680.39,43.42,0.0,328.34,3.76,1175.68,0.0,949.07,5.6,1578.6755,0.0,954.32,0.0,-40.29,-40.29,226.41,250.25,511.06,511.06
2021-11-09 09:15:00+01:00,190.09,215.03,161.06,71869.6,68616.0,14547.73,4809.55,14219.7,11232.4,11299.99,281.06,26.86,468.52,393.6,1061.84,80.09,7805.69,345.82,163.53,,8595.21,0.0,900.24,5285.69,7529.35,0.0,358.0,7342.0,1298.0,216.0,1244.0,,3485.0,1927.0,,42505.0,2193.0,231.0,1862.0,34.23,0.0,7355.25,21.24,2383.37,10.43,0.0,0.0,484.18,0.0,3511.05,1585.42,57.07,0.0,333.82,3.75,1166.61,0.0,928.99,5.56,1578.6755,0.0,727.4,0.0,92.26,92.26,,,151.6,151.6
2021-11-09 09:30:00+01:00,190.09,215.03,161.06,72072.98,68616.0,14392.54,4794.93,14208.56,10972.55,11215.92,282.08,26.84,310.81,1053.48,1057.3,48.4,7800.56,345.7,163.38,,10238.33,0.0,898.32,5291.29,7298.24,0.0,358.0,7342.0,1298.0,216.0,1244.0,,3485.0,1927.0,,42505.0,2193.0,231.0,1862.0,34.12,0.0,7273.54,21.23,2377.2,10.37,0.0,0.0,481.88,0.0,3497.94,1558.04,71.4,0.0,334.57,3.72,1171.31,0.0,899.72,5.55,1578.6755,0.0,734.96,0.0,65.03,65.03,218.65,241.67,147.75,147.75
2021-11-09 09:45:00+01:00,190.09,215.03,161.06,72529.66,68616.0,14250.89,4777.19,14088.74,10767.16,11157.39,281.95,26.89,93.08,1747.83,1062.0,39.34,7789.65,345.67,163.0,,11909.99,0.0,894.31,5331.97,7123.58,0.0,358.0,7342.0,1298.0,216.0,1244.0,,3485.0,1927.0,,42505.0,2193.0,231.0,1862.0,33.78,0.0,7057.52,19.5,2377.3,10.39,0.0,0.0,481.69,0.0,3456.98,1530.37,84.28,0.0,332.5,3.4,1181.09,0.0,875.58,5.55,1578.6755,0.0,691.88,42.12,39.94,39.94,,,146.72,146.72
2021-11-09 10:00:00+01:00,151.87,180.98,146.6,72883.35,67218.0,14097.66,4722.16,14031.21,10255.57,11128.56,281.06,26.9,80.29,788.13,1061.28,63.11,7788.94,345.55,161.2,,13392.91,0.0,896.02,5327.02,6904.63,0.0,361.0,7203.0,1294.0,217.0,373.0,,3041.0,1550.0,,42442.0,3805.0,244.0,1537.0,34.0,0.0,6399.52,18.11,2335.93,10.45,0.0,0.0,480.72,0.0,3276.09,1512.96,96.43,0.0,330.62,3.3,1165.85,0.0,866.94,5.45,1879.428,0.0,1096.48,0.0,8.91,8.91,206.35,228.07,425.0,425.0
2021-11-09 10:15:00+01:00,151.87,180.98,146.6,72774.94,67218.0,13931.23,4711.59,13943.57,10028.73,11121.28,281.06,26.93,45.88,955.02,1061.43,34.0,7789.01,345.7,161.77,,14903.21,0.0,898.87,5334.21,6885.55,0.0,361.0,7203.0,1294.0,217.0,373.0,,3041.0,1550.0,,42442.0,3805.0,244.0,1537.0,34.35,0.0,6502.44,18.74,2252.27,10.35,0.0,0.0,480.5,0.0,3364.71,1476.53,102.27,0.0,328.62,3.01,1168.5,0.0,843.2,5.53,1879.428,0.0,850.64,0.0,45.54,45.54,,,147.52,147.52
2021-11-09 10:30:00+01:00,151.87,180.98,146.6,72370.59,67218.0,13826.85,4697.49,13834.85,9604.95,11088.25,281.06,27.01,64.64,1413.75,1063.1,33.33,7778.51,345.7,161.08,,16221.18,0.0,892.58,5341.09,6958.47,0.0,361.0,7203.0,1294.0,217.0,373.0,,3041.0,1550.0,,42442.0,3805.0,244.0,1537.0,33.84,0.0,6412.53,18.18,2211.17,10.35,0.0,0.0,480.5,0.0,3319.04,1484.44,108.17,0.0,333.15,2.69,1168.28,0.0,791.04,5.52,1879.428,0.0,950.12,0.0,44.79,44.79,192.48,212.74,150.8,151.6
2021-11-09 10:45:00+01:00,151.87,180.98,146.6,72543.21,67218.0,13702.67,4699.57,13560.14,9233.99,10942.28,281.06,27.95,45.07,1929.71,1061.35,27.97,7764.75,345.82,159.66,,17513.76,0.0,892.94,5337.8,7113.44,0.0,361.0,7203.0,1294.0,217.0,373.0,,3041.0,1550.0,,42442.0,3805.0,244.0,1537.0,33.66,0.0,6335.28,18.16,2195.8,10.22,0.0,0.0,480.54,0.0,3302.65,1482.56,117.06,0.0,331.24,2.9,1170.99,0.0,711.12,5.18,1879.428,0.0,1023.24,0.0,-25.31,-25.31,,,155.31,155.31
2021-11-09 11:00:00+01:00,135.03,170.01,145.76,72833.44,66485.0,13631.15,4616.23,13739.51,8679.52,10587.54,281.06,30.59,70.96,1874.85,1060.64,47.65,7773.73,345.65,160.56,,18708.56,0.0,892.42,5415.71,7258.22,0.0,355.0,7095.0,1273.0,217.0,,210.0,2938.0,1319.0,,42361.0,5008.0,251.0,1357.0,34.14,0.0,6376.8,17.79,2195.4,10.3,0.0,0.0,480.53,0.0,3286.6,1465.07,122.41,0.0,336.0,2.96,1042.55,0.0,714.72,5.27,1767.06,0.0,910.68,74.32,-4.29,-4.29,161.51,178.51,131.22,131.22
2021-11-09 11:15:00+01:00,135.03,170.01,145.76,73108.82,66485.0,13511.01,4602.8,13800.35,8313.65,10486.66,281.06,30.82,79.88,2142.56,1061.55,123.34,7777.1,339.66,158.31,,19575.48,0.0,903.31,5410.9,7393.63,0.0,355.0,7095.0,1273.0,217.0,,210.0,2938.0,1319.0,,42361.0,5008.0,251.0,1357.0,34.08,0.0,6175.46,18.18,2197.86,10.18,0.0,0.0,480.52,0.0,3268.74,1452.27,129.26,0.0,338.52,2.83,1049.37,0.0,695.8,5.22,1767.06,0.0,937.6,92.08,31.7,31.7,,,143.11,143.11
2021-11-09 11:30:00+01:00,135.03,170.01,145.76,73114.32,66485.0,13541.97,4608.26,13805.44,8102.91,10073.11,281.06,30.57,84.94,2436.12,1064.21,104.81,7776.87,338.15,157.84,,20254.18,0.0,899.92,5355.08,7773.53,0.0,355.0,7095.0,1273.0,217.0,,210.0,2938.0,1319.0,,42361.0,5008.0,251.0,1357.0,34.27,0.0,6220.51,18.2,2202.0,10.02,0.0,0.0,480.56,0.0,3148.72,1440.42,119.3,0.0,335.74,2.88,1041.27,0.0,683.73,5.22,1767.06,0.0,1012.52,78.8,34.7,34.7,161.95,178.99,152.31,152.31
2021-11-09 11:45:00+01:00,135.03,170.01,145.76,72902.88,66485.0,13550.57,4622.03,13676.17,8055.54,9719.82,281.06,30.46,98.1,2505.14,1068.83,79.04,7772.94,329.5,161.53,,20648.71,0.0,901.01,5372.85,8112.71,0.0,355.0,7095.0,1273.0,217.0,,210.0,2938.0,1319.0,,42361.0,5008.0,251.0,1357.0,34.51,0.0,6372.13,18.69,2208.14,9.85,0.0,0.0,480.54,0.0,3092.26,1443.01,111.35,0.0,335.93,3.12,1050.71,0.0,686.06,5.21,1767.06,0.0,996.84,148.44,22.01,22.01,,,145.75,151.6
2021-11-09 12:00:00+01:00,120.08,169.46,148.2,72845.48,66149.0,13597.05,4536.39,13711.26,8040.68,9363.25,281.06,30.26,233.15,2296.02,1067.35,163.99,7764.48,326.59,161.66,,20767.86,0.0,916.97,5449.33,8386.47,0.0,358.0,6820.0,1226.0,216.0,,522.0,2733.0,1017.0,,42305.0,5660.0,244.0,1374.0,34.51,0.0,6246.64,18.91,2196.96,9.54,0.0,0.0,480.6,0.0,3057.23,1441.98,113.99,0.0,335.09,3.04,1070.49,0.0,693.33,5.29,1587.989,0.0,1039.04,251.24,-8.93,-8.93,160.99,177.93,138.33,138.33
2021-11-09 12:15:00+01:00,120.08,169.46,148.2,72247.77,66149.0,13607.58,4535.43,13648.17,8025.45,8952.82,281.06,30.15,215.81,2358.59,1067.88,141.69,7754.96,325.31,161.54,,20648.24,0.0,910.6,5458.3,8577.17,0.0,358.0,6820.0,1226.0,216.0,,522.0,2733.0,1017.0,,42305.0,5660.0,244.0,1374.0,34.36,0.0,6196.88,19.67,2202.84,9.51,0.0,0.0,480.58,0.0,3047.94,1463.21,112.82,0.0,340.88,2.95,1081.9,0.0,719.54,5.61,1587.989,0.0,1037.76,280.88,21.52,21.52,,,143.9,143.9
2021-11-09 12:30:00+01:00,120.08,169.46,148.2,71826.35,66149.0,13592.41,4518.74,13601.4,8003.16,8784.01,281.06,30.24,220.24,2038.35,1065.74,186.58,7753.68,323.03,159.64,,20484.91,0.0,908.87,5428.28,8672.9,0.0,358.0,6820.0,1226.0,216.0,,522.0,2733.0,1017.0,,42305.0,5660.0,244.0,1374.0,34.74,0.0,6152.87,18.6,2206.0,9.48,0.0,0.0,480.63,0.0,3004.0,1475.12,105.26,0.0,336.85,2.73,1092.04,0.0,747.52,5.64,1587.989,0.0,1022.24,287.8,-53.3,-53.3,160.99,177.93,145.75,145.75
2021-11-09 12:45:00+01:00,120.08,169.46,148.2,71632.41,66149.0,13586.23,4526.83,13523.28,7999.83,8693.18,281.06,30.04,217.85,1996.68,1070.59,193.62,7756.67,323.03,158.8,,19985.92,0.0,908.7,5429.18,8978.62,0.0,358.0,6820.0,1226.0,216.0,,522.0,2733.0,1017.0,,42305.0,5660.0,244.0,1374.0,34.6,0.0,6173.11,18.61,2208.86,9.96,0.0,0.0,480.63,0.0,2947.25,1485.96,90.69,0.0,342.88,2.92,1073.64,0.0,738.66,5.38,1587.989,0.0,1049.44,299.28,-12.13,-12.13,,,145.75,145.75
2021-11-09 13:00:00+01:00,127.46,171.46,151.1,71558.17,63850.0,13640.22,4508.56,13549.95,8098.45,8632.31,281.06,29.65,218.19,1915.53,1067.9,188.66,7765.9,320.85,159.09,,19243.13,0.0,902.17,5398.44,9211.03,0.0,355.0,6765.0,1285.0,217.0,,796.0,2808.0,1021.0,,42313.0,5477.0,251.0,1478.0,34.39,0.0,6192.21,18.62,2206.67,10.11,0.0,0.0,480.64,0.0,2905.75,1499.66,74.0,0.0,339.59,2.99,1178.25,0.0,738.57,5.47,1207.2455,0.0,1049.76,120.32,34.7,34.7,162.89,180.03,147.26,147.26
2021-11-09 13:15:00+01:00,127.46,171.46,151.1,71107.6,63850.0,13766.07,4493.56,13610.8,8112.26,8588.57,281.06,29.59,222.02,1932.81,1073.15,196.83,7767.53,319.29,157.21,,18361.14,0.0,900.92,5400.51,9225.38,0.0,355.0,6765.0,1285.0,217.0,,796.0,2808.0,1021.0,,42313.0,5477.0,251.0,1478.0,34.22,0.0,6246.7,18.76,2209.17,10.19,0.0,0.0,480.55,0.0,2864.76,1542.49,68.32,0.0,342.78,2.82,1197.39,0.0,722.34,5.6,1207.2455,0.0,1058.84,131.48,59.9,59.9,,,150.35,150.35
2021-11-09 13:30:00+01:00,127.46,171.46,151.1,70708.42,63850.0,13842.31,4507.34,13675.3,8076.66,8915.94,281.87,29.37,288.52,1857.55,1076.79,202.59,7767.2,319.29,157.04,,17344.25,0.0,903.23,5380.68,9105.26,0.0,355.0,6765.0,1285.0,217.0,,796.0,2808.0,1021.0,,42313.0,5477.0,251.0,1478.0,34.63,0.0,6408.85,17.88,2209.2,9.77,0.0,0.0,480.54,0.0,2792.23,1579.54,71.21,0.0,342.79,2.91,1184.33,0.0,705.79,5.54,1207.2455,0.0,1005.0,158.12,-19.86,-19.86,162.89,180.03,159.31,159.31
2021-11-09 13:45:00+01:00,127.46,171.46,151.1,70156.78,63850.0,13914.67,4517.74,13693.58,8384.28,9067.81,281.44,29.31,204.02,1818.95,1074.82,108.44,7772.11,315.03,156.82,,16224.83,0.0,903.14,5295.42,8993.72,0.0,355.0,6765.0,1285.0,217.0,,796.0,2808.0,1021.0,,42313.0,5477.0,251.0,1478.0,34.41,0.0,6464.17,17.93,2214.46,9.85,0.0,0.0,480.54,0.0,2729.27,1599.39,63.51,0.0,343.64,3.08,1167.74,0.0,666.14,5.3,1207.2455,0.0,984.24,79.04,26.75,26.75,,,321.1,321.1
2021-11-09 14:00:00+01:00,147.01,175.52,152.95,69424.09,61754.0,13961.94,4519.18,13595.01,8445.88,9276.49,281.06,29.16,188.03,1676.79,1070.36,51.37,7804.69,314.75,156.34,,14909.85,0.0,899.66,5237.62,8918.16,0.0,355.0,6897.0,1235.0,217.0,,683.0,2706.0,877.0,,42402.0,4512.0,253.0,1431.0,34.37,0.0,6670.64,18.34,2273.57,9.85,0.0,0.0,480.56,0.0,2738.17,1607.34,49.92,0.0,343.02,3.48,1151.43,0.0,659.34,5.37,853.0495,0.0,921.6,227.32,6.03,6.03,166.71,184.25,109.23,109.23
2021-11-09 14:15:00+01:00,147.01,175.52,152.95,69462.92,61754.0,14104.53,4522.02,13818.48,8617.83,9829.18,281.06,29.1,247.23,1271.52,1070.45,176.21,7871.9,314.93,156.14,,13547.95,0.0,907.75,5237.69,8612.74,0.0,355.0,6897.0,1235.0,217.0,,683.0,2706.0,877.0,,42402.0,4512.0,253.0,1431.0,34.32,0.0,6596.87,19.16,2335.53,10.06,0.0,0.0,480.63,0.0,2589.04,1670.19,47.97,0.0,345.17,3.41,1130.46,0.0,631.5,5.53,853.0495,0.0,881.16,162.32,48.32,48.32,,,157.01,157.01
2021-11-09 14:30:00+01:00,147.01,175.52,152.95,69581.18,61754.0,14276.47,4523.15,13884.47,8868.57,10233.2,281.06,29.17,342.23,1056.69,1069.05,110.5,7873.86,314.98,157.14,,11862.22,0.0,908.91,5357.1,8274.48,0.0,355.0,6897.0,1235.0,217.0,,683.0,2706.0,877.0,,42402.0,4512.0,253.0,1431.0,34.04,0.0,6832.45,21.34,2360.9,9.88,0.0,0.0,480.63,0.0,2486.14,1729.89,45.35,0.0,346.46,3.24,1141.64,0.0,654.36,5.32,853.0495,0.0,783.72,231.72,225.51,225.51,160.55,177.45,159.31,159.31
2021-11-09 14:45:00+01:00,147.01,175.52,152.95,69237.13,61754.0,14435.3,4585.65,13864.94,9285.81,10492.08,281.06,29.09,544.83,767.96,1075.61,109.25,7870.79,314.85,157.51,,10020.49,0.0,908.67,5622.1,8095.08,0.0,355.0,6897.0,1235.0,217.0,,683.0,2706.0,877.0,,42402.0,4512.0,253.0,1431.0,34.58,0.0,7013.27,25.46,2384.14,10.12,0.0,0.0,480.6,0.0,2454.68,1767.41,34.32,0.0,332.51,3.08,1122.06,0.0,618.6,5.53,853.0495,0.0,768.0,196.24,-29.19,-29.19,,,496.0,496.0
2021-11-09 15:00:00+01:00,170.0,191.89,170.0,69425.01,60129.0,14515.35,4591.12,13897.65,10287.15,10578.41,281.06,29.15,1227.62,952.52,1065.38,41.97,7865.96,314.83,157.61,,8152.5,0.0,909.8,5638.72,7960.1,0.0,351.0,7111.0,1152.0,217.0,,391.0,2746.0,1147.0,,42504.0,3062.0,264.0,1382.0,34.22,0.0,7146.92,15.7,2376.3,9.81,0.0,0.0,480.61,0.0,2639.98,1739.06,26.8,0.0,303.72,2.83,1105.84,0.0,589.47,5.48,93.663,117.845,658.6,193.28,69.1,69.1,160.12,176.98,166.21,166.21
2021-11-09 15:15:00+01:00,170.0,191.89,170.0,69371.76,60129.0,14731.9,4602.96,14044.38,11044.22,10663.88,281.06,29.16,1306.73,522.67,1061.36,154.63,7885.67,314.93,157.84,,6345.13,0.0,916.68,5594.39,7806.21,0.0,351.0,7111.0,1152.0,217.0,,391.0,2746.0,1147.0,,42504.0,3062.0,264.0,1382.0,34.07,0.0,7220.82,15.43,2384.9,9.92,0.0,0.0,480.65,0.0,2545.16,1790.66,23.32,0.0,299.7,3.04,1066.2,0.0,595.14,5.66,93.663,117.845,578.4,21.16,234.2,234.2,,,149.58,175.08
2021-11-09 15:30:00+01:00,170.0,191.89,170.0,69368.56,60129.0,14953.03,4624.67,14104.94,11663.3,10771.54,281.06,29.28,1689.52,207.44,1060.32,194.81,7877.85,319.99,160.53,,4530.77,0.0,913.39,5765.88,7638.41,0.0,351.0,7111.0,1152.0,217.0,,391.0,2746.0,1147.0,,42504.0,3062.0,264.0,1382.0,33.58,0.0,7521.07,15.21,2375.1,10.02,0.0,0.0,481.21,0.0,2504.19,1831.34,19.08,0.0,294.91,3.14,1046.48,0.0,621.34,5.62,93.663,117.845,552.48,0.0,286.31,286.31,152.17,168.19,496.0,496.0
2021-11-09 15:45:00+01:00,170.0,191.89,170.0,69261.86,60129.0,15126.43,4655.33,14096.56,11960.82,10850.5,281.06,29.49,2282.22,17.7,1056.68,293.95,7872.96,324.21,162.99,,2888.53,0.0,919.02,5731.6,7614.66,0.0,351.0,7111.0,1152.0,217.0,,391.0,2746.0,1147.0,,42504.0,3062.0,264.0,1382.0,33.56,0.0,7622.12,17.11,2372.53,9.85,0.0,0.0,480.74,0.0,2601.84,1843.91,16.17,0.0,303.44,2.88,1041.59,0.0,589.08,5.65,93.663,117.845,672.24,0.0,290.99,290.99,,,520.0,520.0
2021-11-09 16:00:00+01:00,203.9,212.41,203.9,69320.5,59828.0,15225.07,4730.87,14260.79,11998.3,10956.5,281.06,29.5,2105.3,266.1,1056.02,100.98,7871.34,324.43,163.17,,1554.2,0.0,931.82,5694.19,7991.77,0.0,351.0,7244.0,1342.0,217.0,296.0,,3123.0,1708.0,,42520.0,1188.0,254.0,1296.0,33.62,0.0,7740.79,18.59,2378.5,9.74,0.0,0.0,480.77,0.0,2816.02,1816.82,9.84,0.0,307.07,2.93,1028.71,0.0,531.62,5.6,162.939,93.4,576.44,0.0,229.73,229.73,165.52,182.94,240.83,240.83
2021-11-09 16:15:00+01:00,203.9,212.41,203.9,69723.98,59828.0,15356.26,4659.77,14362.94,12114.01,10977.72,281.06,29.69,2538.38,72.26,1042.76,322.04,7876.2,342.54,171.89,,629.82,0.0,931.8,5877.17,8459.18,0.0,351.0,7244.0,1342.0,217.0,296.0,,3123.0,1708.0,,42520.0,1188.0,254.0,1296.0,33.14,0.0,7909.34,18.34,2375.13,9.89,0.0,0.0,481.01,0.0,2804.76,1823.76,5.16,0.0,304.14,2.87,723.21,0.0,510.34,5.59,162.939,93.4,787.44,0.0,266.91,266.91,,,553.9,553.9
2021-11-09 16:30:00+01:00,203.9,212.41,203.9,70007.17,59828.0,15487.73,4617.16,14396.99,12420.01,10988.27,281.06,29.83,2664.2,6.25,1040.25,308.55,7871.02,361.34,181.07,,171.18,0.0,932.25,5884.87,9077.95,0.0,351.0,7244.0,1342.0,217.0,296.0,,3123.0,1708.0,,42520.0,1188.0,254.0,1296.0,33.71,0.0,8145.62,18.81,2376.9,10.38,0.0,0.0,480.84,0.0,3058.65,1768.2,1.75,0.0,302.41,2.71,667.46,0.0,487.91,5.56,162.939,93.4,775.84,0.0,183.38,183.38,210.92,233.12,553.9,553.9
2021-11-09 16:45:00+01:00,203.9,212.41,203.9,71133.57,59828.0,15747.6,4639.71,14391.72,12425.59,10930.62,281.06,29.94,3080.45,82.87,1048.26,329.79,7865.68,361.27,179.34,,14.6,0.0,931.12,5883.35,9760.79,0.0,351.0,7244.0,1342.0,217.0,296.0,,3123.0,1708.0,,42520.0,1188.0,254.0,1296.0,33.65,0.0,8082.1,16.7,2380.57,10.66,0.0,0.0,480.85,0.0,3334.2,1719.5,0.08,0.49,297.12,3.53,668.85,0.0,497.09,5.58,162.939,93.4,954.48,0.0,-4.32,-4.32,,,223.8,223.8
2021-11-09 17:00:00+01:00,223.67,223.67,223.67,72846.06,63135.0,16025.61,4677.78,14342.08,12330.96,10843.59,293.08,30.02,3298.25,147.69,1049.94,245.07,7859.71,361.52,179.97,,1.21,0.0,931.76,5967.3,10555.76,0.0,354.0,7465.0,1374.0,217.0,1524.0,,3738.0,2355.0,,42510.0,269.0,256.0,1358.0,33.54,0.0,7907.54,15.97,2368.53,10.69,0.0,0.0,480.7,0.0,3716.5,1585.56,0.0,0.78,328.99,3.15,970.91,0.0,503.1,5.66,940.1115,0.0,761.2,0.0,85.68,85.68,185.45,204.97,141.89,213.67
2021-11-09 17:15:00+01:00,223.67,223.67,223.67,74002.04,63135.0,16446.71,4725.35,14422.23,12270.27,10856.06,352.59,30.2,3592.39,245.33,1048.1,269.98,7875.95,361.64,180.71,,0.82,0.0,933.63,5994.51,11322.63,0.0,354.0,7465.0,1374.0,217.0,1524.0,,3738.0,2355.0,,42510.0,269.0,256.0,1358.0,33.42,0.0,7882.44,15.37,2367.77,10.71,0.0,0.0,480.88,0.0,3733.84,1561.82,0.0,0.8,333.02,3.47,1008.33,0.0,514.96,5.69,940.1115,0.0,993.68,0.0,85.68,85.68,,,226.67,226.67
2021-11-09 17:30:00+01:00,223.67,223.67,223.67,74620.43,63135.0,16586.88,4732.94,14441.99,12356.58,10822.3,380.36,30.36,3414.21,254.99,1044.17,233.38,7877.98,361.69,180.58,,0.66,0.0,933.28,6053.82,11919.25,0.0,354.0,7465.0,1374.0,217.0,1524.0,,3738.0,2355.0,,42510.0,269.0,256.0,1358.0,34.39,0.0,7978.48,15.44,2379.9,10.52,0.0,0.0,480.9,0.0,3768.74,1539.44,0.0,0.81,331.88,3.73,1012.48,0.0,516.1,5.69,940.1115,0.0,1210.76,0.0,85.68,85.68,212.49,234.85,243.87,243.87
2021-11-09 17:45:00+01:00,223.67,223.67,223.67,75158.63,63135.0,16514.08,4730.88,14444.79,12323.0,10916.3,382.13,30.47,2868.34,252.32,1046.66,176.13,7880.21,361.74,181.22,,0.59,0.0,934.51,6137.34,12447.4,0.0,354.0,7465.0,1374.0,217.0,1524.0,,3738.0,2355.0,,42510.0,269.0,256.0,1358.0,34.32,0.0,7886.57,16.1,2379.23,10.45,0.0,0.0,480.94,0.0,3786.65,1525.37,0.0,0.84,329.7,3.57,1006.41,0.0,516.05,5.68,940.1115,0.0,1311.92,0.0,96.14,96.14,,,241.37,241.37
2021-11-09 18:00:00+01:00,190.0,255.0,215.0,74862.57,68276.0,16192.81,4744.55,14395.86,12108.54,10963.18,383.0,30.63,1175.8,292.69,1043.44,223.58,7783.37,361.97,183.88,,0.46,0.0,931.08,6155.06,12825.98,0.0,354.0,7682.0,1261.0,413.0,3087.0,,4036.0,3985.0,,42422.0,0.0,250.0,1580.0,34.04,0.0,7832.86,15.55,2382.14,10.42,0.0,0.0,480.9,0.0,3744.97,1499.43,0.0,0.81,330.22,3.14,1012.28,0.0,528.61,5.69,1913.9025,0.0,1468.0,0.0,322.47,322.47,189.86,209.84,565.0,565.0
2021-11-09 18:15:00+01:00,190.0,255.0,215.0,74639.18,68276.0,15920.85,4728.9,14433.13,12264.19,10942.82,383.05,30.71,705.19,269.32,1045.01,178.81,7697.35,362.07,183.51,,0.49,0.0,923.37,5901.47,13476.72,0.0,354.0,7682.0,1261.0,413.0,3087.0,,4036.0,3985.0,,42422.0,0.0,250.0,1580.0,34.72,0.0,7654.22,16.49,2382.96,10.42,0.0,0.0,480.9,0.0,3743.72,1485.16,0.0,0.88,321.2,2.9,1026.47,0.0,549.65,5.7,1913.9025,0.0,1527.92,0.0,311.2,311.2,,,142.75,142.75
2021-11-09 18:30:00+01:00,190.0,255.0,215.0,74732.3,68276.0,15794.89,4739.42,14407.55,12251.63,10944.66,384.17,30.7,757.86,385.9,1046.66,140.54,7631.85,364.55,184.53,,0.44,0.0,923.16,5973.07,13830.31,0.0,354.0,7682.0,1261.0,413.0,3087.0,,4036.0,3985.0,,42422.0,0.0,250.0,1580.0,34.32,0.0,7516.23,15.63,2381.74,10.48,0.0,0.0,480.91,0.0,3642.48,1478.88,0.0,0.9,322.24,3.69,1040.11,0.0,563.06,5.68,1913.9025,0.0,1696.84,0.0,130.99,130.99,285.78,315.86,145.75,145.75
