filing_id,lei,company_name,country,period_end,date_added,json_url,package_url,error_count
549300LTH67W4GWMRF57-2020-12-31-ESEF-GB-0,549300LTH67W4GWMRF57,COCA-COLA EUROPACIFIC PARTNERS PLC,GB,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/549300LTH67W4GWMRF57/2020-12-31/ESEF/GB/0/549300LTH67W4GWMRF57-2020-12-31-T01.json,https://filings.xbrl.org/549300LTH67W4GWMRF57/2020-12-31/ESEF/GB/0/549300LTH67W4GWMRF57-2020-12-31.zip,0
549300LTH67W4GWMRF57-2021-12-31-ESEF-GB-0,549300LTH67W4GWMRF57,COCA-COLA EUROPACIFIC PARTNERS PLC,GB,2021-12-31,2022-03-16 00:00:00,https://filings.xbrl.org/549300LTH67W4GWMRF57/2021-12-31/ESEF/GB/0/549300LTH67W4GWMRF57-2021-12-31-T01.json,https://filings.xbrl.org/549300LTH67W4GWMRF57/2021-12-31/ESEF/GB/0/549300LTH67W4GWMRF57-2021-12-31.zip,0
549300LTH67W4GWMRF57-2021-12-31-ESEF-NL-0,549300LTH67W4GWMRF57,COCA-COLA EUROPACIFIC PARTNERS PLC,NL,2021-12-31,2022-03-17 00:00:00,https://filings.xbrl.org/549300LTH67W4GWMRF57/2021-12-31/ESEF/NL/0/549300LTH67W4GWMRF57-2021-12-31-en.json,https://filings.xbrl.org/549300LTH67W4GWMRF57/2021-12-31/ESEF/NL/0/549300LTH67W4GWMRF57-2021-12-31-en.zip,0
549300LTH67W4GWMRF57-2022-12-31-ESEF-GB-0,549300LTH67W4GWMRF57,COCA-COLA EUROPACIFIC PARTNERS PLC,GB,2022-12-31,2023-03-21 10:30:16.556610,https://filings.xbrl.org/549300LTH67W4GWMRF57/2022-12-31/ESEF/GB/0/549300LTH67W4GWMRF57-2022-12-31-T01.json,https://filings.xbrl.org/549300LTH67W4GWMRF57/2022-12-31/ESEF/GB/0/549300LTH67W4GWMRF57-2022-12-31.zip,0
549300LTH67W4GWMRF57-2022-12-31-ESEF-NL-0,549300LTH67W4GWMRF57,COCA-COLA EUROPACIFIC PARTNERS PLC,NL,2022-12-31,2023-03-21 10:31:25.781982,https://filings.xbrl.org/549300LTH67W4GWMRF57/2022-12-31/ESEF/NL/0/ccep-2022-12-31-en.json,https://filings.xbrl.org/549300LTH67W4GWMRF57/2022-12-31/ESEF/NL/0/ccep-2022-12-31-en.zip,0
549300LUH78PG2MP6N64-2020-12-31-ESEF-FR-0,549300LUH78PG2MP6N64,ERAMET,FR,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/549300LUH78PG2MP6N64/2020-12-31/ESEF/FR/0/549300LUH78PG2MP6N64-2020-12-31AR.json,https://filings.xbrl.org/549300LUH78PG2MP6N64/2020-12-31/ESEF/FR/0/549300LUH78PG2MP6N64-2020-12-31AR.zip,0
549300LUH78PG2MP6N64-2021-12-31-ESEF-FR-0,549300LUH78PG2MP6N64,ERAMET,FR,2021-12-31,2022-04-05 00:00:00,https://filings.xbrl.org/549300LUH78PG2MP6N64/2021-12-31/ESEF/FR/0/549300LUH78PG2MP6N64-2021-12-31-fr.json,https://filings.xbrl.org/549300LUH78PG2MP6N64/2021-12-31/ESEF/FR/0/549300LUH78PG2MP6N64-2021-12-31-fr.zip,0
549300LUH78PG2MP6N64-2022-12-31-ESEF-FR-0,549300LUH78PG2MP6N64,ERAMET,FR,2022-12-31,2023-04-18 11:40:17.978003,https://filings.xbrl.org/549300LUH78PG2MP6N64/2022-12-31/ESEF/FR/0/549300LUH78PG2MP6N64-2022-12-31-fr.json,https://filings.xbrl.org/549300LUH78PG2MP6N64/2022-12-31/ESEF/FR/0/549300LUH78PG2MP6N64-2022-12-31-fr.zip,0
549300M3VH1A3ER1TB49-2021-12-31-ESEF-FR-0,549300M3VH1A3ER1TB49,ESSILORLUXOTTICA,FR,2021-12-31,2022-03-29 00:00:00,https://filings.xbrl.org/549300M3VH1A3ER1TB49/2021-12-31/ESEF/FR/0/el-2021-12-31AR.json,https://filings.xbrl.org/549300M3VH1A3ER1TB49/2021-12-31/ESEF/FR/0/el-2021-12-31AR.zip,0
549300M3VH1A3ER1TB49-2022-12-31-ESEF-FR-0,549300M3VH1A3ER1TB49,ESSILORLUXOTTICA,FR,2022-12-31,2023-03-14 10:43:19.099303,https://filings.xbrl.org/549300M3VH1A3ER1TB49/2022-12-31/ESEF/FR/0/el-2022-12-31-fr.json,https://filings.xbrl.org/549300M3VH1A3ER1TB49/2022-12-31/ESEF/FR/0/el-2022-12-31-fr.zip,0
549300M6SGDPB4Z94P11-2021-12-31-ESEF-FR-0,549300M6SGDPB4Z94P11,IPSEN,FR,2021-12-31,2022-04-21 00:00:00,https://filings.xbrl.org/549300M6SGDPB4Z94P11/2021-12-31/ESEF/FR/0/ipsen-2021-12-31-fr.json,https://filings.xbrl.org/549300M6SGDPB4Z94P11/2021-12-31/ESEF/FR/0/ipsen-2021-12-31-fr.zip,0
549300M6SGDPB4Z94P11-2022-12-31-ESEF-FR-0,549300M6SGDPB4Z94P11,IPSEN,FR,2022-12-31,2023-04-18 11:40:48.536544,https://filings.xbrl.org/549300M6SGDPB4Z94P11/2022-12-31/ESEF/FR/0/ipsen-2022-12-31-fr.json,https://filings.xbrl.org/549300M6SGDPB4Z94P11/2022-12-31/ESEF/FR/0/ipsen-2022-12-31-fr.zip,0
549300NCMRGIBJYUOE57-2020-12-31-ESEF-NL-0,549300NCMRGIBJYUOE57,OCI N.V.,NL,2020-12-31,2021-05-20 00:00:00,https://filings.xbrl.org/549300NCMRGIBJYUOE57/2020-12-31/ESEF/NL/0/549300NCMRGIBJYUOE57-2020-12-31.json,https://filings.xbrl.org/549300NCMRGIBJYUOE57/2020-12-31/ESEF/NL/0/549300NCMRGIBJYUOE57-2020-12-31.zip,0
549300NCMRGIBJYUOE57-2021-12-31-ESEF-NL-0,549300NCMRGIBJYUOE57,OCI N.V.,NL,2021-12-31,2022-03-22 00:00:00,https://filings.xbrl.org/549300NCMRGIBJYUOE57/2021-12-31/ESEF/NL/0/549300NCMRGIBJYUOE57-2021-12-31-en.json,https://filings.xbrl.org/549300NCMRGIBJYUOE57/2021-12-31/ESEF/NL/0/549300NCMRGIBJYUOE57-2021-12-31-en.zip,0
549300NCMRGIBJYUOE57-2022-12-31-ESEF-NL-0,549300NCMRGIBJYUOE57,OCI N.V.,NL,2022-12-31,2023-03-28 11:25:37.409950,https://filings.xbrl.org/549300NCMRGIBJYUOE57/2022-12-31/ESEF/NL/0/549300NCMRGIBJYUOE57-2022-12-31.json,https://filings.xbrl.org/549300NCMRGIBJYUOE57/2022-12-31/ESEF/NL/0/549300NCMRGIBJYUOE57-2022-12-31.zip,0
549300NK4AB8OUEX1F54-2021-12-31-ESEF-FR-0,549300NK4AB8OUEX1F54,GENSIGHT BIOLOGICS,FR,2021-12-31,2022-05-03 00:00:00,https://filings.xbrl.org/549300NK4AB8OUEX1F54/2021-12-31/ESEF/FR/0/gensight-2021-12-31-en.json,https://filings.xbrl.org/549300NK4AB8OUEX1F54/2021-12-31/ESEF/FR/0/gensight-2021-12-31-en.zip,0
549300NK4AB8OUEX1F54-2022-12-31-ESEF-FR-0,549300NK4AB8OUEX1F54,GENSIGHT BIOLOGICS,FR,2022-12-31,2023-05-16 14:46:19.769020,https://filings.xbrl.org/549300NK4AB8OUEX1F54/2022-12-31/ESEF/FR/0/549300NK4AB8OUEX1F54-2022-12-31-en.json,https://filings.xbrl.org/549300NK4AB8OUEX1F54/2022-12-31/ESEF/FR/0/549300NK4AB8OUEX1F54-2022-12-31-en.zip,0
549300NYKK9MWM7GGW15-2021-12-31-ESEF-NL-0,549300NYKK9MWM7GGW15,ING GROEP N.V.,NL,2021-12-31,2022-03-16 00:00:00,https://filings.xbrl.org/549300NYKK9MWM7GGW15/2021-12-31/ESEF/NL/0/inggroup-2021-12-31.json,https://filings.xbrl.org/549300NYKK9MWM7GGW15/2021-12-31/ESEF/NL/0/inggroup-2021-12-31.zip,0
549300NYKK9MWM7GGW15-2022-12-31-ESEF-NL-0,549300NYKK9MWM7GGW15,ING GROEP N.V.,NL,2022-12-31,2023-03-14 10:40:54.123882,https://filings.xbrl.org/549300NYKK9MWM7GGW15/2022-12-31/ESEF/NL/0/ing-2022-12-31-en.json,https://filings.xbrl.org/549300NYKK9MWM7GGW15/2022-12-31/ESEF/NL/0/ing-2022-12-31-en.zip,0
549300PPXHEU2JF0AM85-2021-12-31-ESEF-GB-0,549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,GB,2021-12-31,2022-03-08 00:00:00,https://filings.xbrl.org/549300PPXHEU2JF0AM85/2021-12-31/ESEF/GB/0/549300PPXHEU2JF0AM85-2021-12-31-T01.json,https://filings.xbrl.org/549300PPXHEU2JF0AM85/2021-12-31/ESEF/GB/0/LLOY-2020-12-31-en.zip,0
549300PPXHEU2JF0AM85-2022-12-31-ESEF-GB-0,549300PPXHEU2JF0AM85,LLOYDS BANKING GROUP PLC,GB,2022-12-31,2023-03-02 10:05:17.854002,https://filings.xbrl.org/549300PPXHEU2JF0AM85/2022-12-31/ESEF/GB/0/549300PPXHEU2JF0AM85-2022-12-31-T01.json,https://filings.xbrl.org/549300PPXHEU2JF0AM85/2022-12-31/ESEF/GB/0/549300PPXHEU2JF0AM85-2022-12-31.zip,0
549300RDGCRYZ5QE6513-2021-12-31-ESEF-NL-0,549300RDGCRYZ5QE6513,SBM OFFSHORE N.V.,NL,2021-12-31,2022-03-16 00:00:00,https://filings.xbrl.org/549300RDGCRYZ5QE6513/2021-12-31/ESEF/NL/0/SBMO-2021-12-31.json,https://filings.xbrl.org/549300RDGCRYZ5QE6513/2021-12-31/ESEF/NL/0/SBMO-2021-12-31.zip,0
549300RDGCRYZ5QE6513-2022-12-31-ESEF-NL-0,549300RDGCRYZ5QE6513,SBM OFFSHORE N.V.,NL,2022-12-31,2023-02-28 10:18:47.381606,https://filings.xbrl.org/549300RDGCRYZ5QE6513/2022-12-31/ESEF/NL/0/SBMO-2022-12-31.json,https://filings.xbrl.org/549300RDGCRYZ5QE6513/2022-12-31/ESEF/NL/0/SBMO-2022-12-31.zip,0
549300RIVY5EX8RCON76-2021-12-31-ESEF-NL-0,549300RIVY5EX8RCON76,FERRARI N.V.,NL,2021-12-31,2022-03-16 00:00:00,https://filings.xbrl.org/549300RIVY5EX8RCON76/2021-12-31/ESEF/NL/0/race-2021-12-31-en.json,https://filings.xbrl.org/549300RIVY5EX8RCON76/2021-12-31/ESEF/NL/0/race-2021-12-31-en.zip,0
549300RIVY5EX8RCON76-2022-12-31-ESEF-NL-0,549300RIVY5EX8RCON76,FERRARI N.V.,NL,2022-12-31,2023-02-28 10:18:28.882460,https://filings.xbrl.org/549300RIVY5EX8RCON76/2022-12-31/ESEF/NL/0/race-2022-12-31-en.json,https://filings.xbrl.org/549300RIVY5EX8RCON76/2022-12-31/ESEF/NL/0/race-2022-12-31-en.zip,0
549300TRUWO2CD2G5692-2021-12-31-ESEF-IT-0,549300TRUWO2CD2G5692,"UNICREDIT, SOCIETA' PER AZIONI",IT,2021-12-31,2023-05-30 18:13:42.889844,https://filings.xbrl.org/549300TRUWO2CD2G5692/2021-12-31/ESEF/IT/0/549300TRUWO2CD2G5692-2021-12-31-en.json,https://filings.xbrl.org/549300TRUWO2CD2G5692/2021-12-31/ESEF/IT/0/549300TRUWO2CD2G5692-2021-12-31-en.zip,0
549300TRUWO2CD2G5692-2021-12-31-ESEF-IT-1,549300TRUWO2CD2G5692,"UNICREDIT, SOCIETA' PER AZIONI",IT,2021-12-31,2023-05-30 18:13:47.722885,https://filings.xbrl.org/549300TRUWO2CD2G5692/2021-12-31/ESEF/IT/1/549300TRUWO2CD2G5692-2021-12-31-it.json,https://filings.xbrl.org/549300TRUWO2CD2G5692/2021-12-31/ESEF/IT/1/549300TRUWO2CD2G5692-2021-12-31-it.zip,0
549300TRUWO2CD2G5692-2022-12-31-ESEF-IT-0,549300TRUWO2CD2G5692,"UNICREDIT, SOCIETA' PER AZIONI",IT,2022-12-31,2023-05-30 18:07:03.026865,https://filings.xbrl.org/549300TRUWO2CD2G5692/2022-12-31/ESEF/IT/0/549300TRUWO2CD2G5692-2022-12-31-en.json,https://filings.xbrl.org/549300TRUWO2CD2G5692/2022-12-31/ESEF/IT/0/549300TRUWO2CD2G5692-2022-12-31.zip,0
549300TRUWO2CD2G5692-2022-12-31-ESEF-IT-1,549300TRUWO2CD2G5692,"UNICREDIT, SOCIETA' PER AZIONI",IT,2022-12-31,2023-05-30 18:07:11.926905,https://filings.xbrl.org/549300TRUWO2CD2G5692/2022-12-31/ESEF/IT/1/549300TRUWO2CD2G5692-2022-12-31-it.json,https://filings.xbrl.org/549300TRUWO2CD2G5692/2022-12-31/ESEF/IT/1/549300TRUWO2CD2G5692-2022-12-31.zip,0
549300TTCXZOGZM2EY83-2021-01-31-ESEF-ES-0,549300TTCXZOGZM2EY83,"INDUSTRIA DE DISEÑO TEXTIL, S.A.",ES,2021-01-31,2021-05-19 00:00:00,https://filings.xbrl.org/549300TTCXZOGZM2EY83/2021-01-31/ESEF/ES/0/549300TTCXZOGZM2EY83-2021-01-31.json,https://filings.xbrl.org/549300TTCXZOGZM2EY83/2021-01-31/ESEF/ES/0/549300TTCXZOGZM2EY83-2021-01-31.zip,0
549300TTCXZOGZM2EY83-2022-01-31-ESEF-ES-0,549300TTCXZOGZM2EY83,"INDUSTRIA DE DISEÑO TEXTIL, S.A.",ES,2022-01-31,2022-03-18 00:00:00,https://filings.xbrl.org/549300TTCXZOGZM2EY83/2022-01-31/ESEF/ES/0/549300TTCXZOGZM2EY83-2022-01-31.json,https://filings.xbrl.org/549300TTCXZOGZM2EY83/2022-01-31/ESEF/ES/0/549300TTCXZOGZM2EY83-2022-01-31.zip,0
549300V62YJ9HTLRI486-2020-12-31-ESEF-AT-0,549300V62YJ9HTLRI486,OMV AKTIENGESELLSCHAFT,AT,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/549300V62YJ9HTLRI486/2020-12-31/ESEF/AT/0/omv-2020-12-31.json,https://filings.xbrl.org/549300V62YJ9HTLRI486/2020-12-31/ESEF/AT/0/omv-2020-12-31.zip,0
549300V62YJ9HTLRI486-2021-12-31-ESEF-AT-0,549300V62YJ9HTLRI486,OMV AKTIENGESELLSCHAFT,AT,2021-12-31,2022-03-24 00:00:00,https://filings.xbrl.org/549300V62YJ9HTLRI486/2021-12-31/ESEF/AT/0/omv-2021-12-31-en.json,https://filings.xbrl.org/549300V62YJ9HTLRI486/2021-12-31/ESEF/AT/0/omv-2021-12-31-en.zip,0
549300V62YJ9HTLRI486-2021-12-31-ESEF-AT-1,549300V62YJ9HTLRI486,OMV AKTIENGESELLSCHAFT,AT,2021-12-31,2022-03-24 00:00:00,https://filings.xbrl.org/549300V62YJ9HTLRI486/2021-12-31/ESEF/AT/1/omv-2021-12-31-de.json,https://filings.xbrl.org/549300V62YJ9HTLRI486/2021-12-31/ESEF/AT/1/omv-2021-12-31-de.zip,0
549300V62YJ9HTLRI486-2022-12-31-ESEF-AT-0,549300V62YJ9HTLRI486,OMV AKTIENGESELLSCHAFT,AT,2022-12-31,2023-03-28 11:28:38.472447,https://filings.xbrl.org/549300V62YJ9HTLRI486/2022-12-31/ESEF/AT/0/omvgroup-2022-12-31-en.json,https://filings.xbrl.org/549300V62YJ9HTLRI486/2022-12-31/ESEF/AT/0/omvgroup-2022-12-31-en.zip,0
549300V62YJ9HTLRI486-2022-12-31-ESEF-AT-1,549300V62YJ9HTLRI486,OMV AKTIENGESELLSCHAFT,AT,2022-12-31,2023-03-28 11:28:40.128081,https://filings.xbrl.org/549300V62YJ9HTLRI486/2022-12-31/ESEF/AT/1/omvgroup-2022-12-31-de.json,https://filings.xbrl.org/549300V62YJ9HTLRI486/2022-12-31/ESEF/AT/1/omvgroup-2022-12-31-de.zip,0
549300VGEJKB7SVUZR78-2021-12-31-ESEF-FR-0,549300VGEJKB7SVUZR78,KERING,FR,2021-12-31,2022-03-29 00:00:00,https://filings.xbrl.org/549300VGEJKB7SVUZR78/2021-12-31/ESEF/FR/0/549300VGEJKB7SVUZR78-2021-12-31-fr.json,https://filings.xbrl.org/549300VGEJKB7SVUZR78/2021-12-31/ESEF/FR/0/549300VGEJKB7SVUZR78-2021-12-31-fr.zip,0
549300VGEJKB7SVUZR78-2022-12-31-ESEF-FR-0,549300VGEJKB7SVUZR78,KERING,FR,2022-12-31,2023-03-28 11:27:31.177488,https://filings.xbrl.org/549300VGEJKB7SVUZR78/2022-12-31/ESEF/FR/0/549300VGEJKB7SVUZR78-2022-12-31-fr.json,https://filings.xbrl.org/549300VGEJKB7SVUZR78/2022-12-31/ESEF/FR/0/549300VGEJKB7SVUZR78-2022-12-31-fr.zip,0
549300VZKC61IR5U8G96-2020-12-31-ESEF-AT-0,549300VZKC61IR5U8G96,Andritz AG,AT,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/549300VZKC61IR5U8G96/2020-12-31/ESEF/AT/0/andritz.json,https://filings.xbrl.org/549300VZKC61IR5U8G96/2020-12-31/ESEF/AT/0/andritz.zip,0
549300VZKC61IR5U8G96-2020-12-31-ESEF-AT-1,549300VZKC61IR5U8G96,Andritz AG,AT,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/549300VZKC61IR5U8G96/2020-12-31/ESEF/AT/1/andritz.json,https://filings.xbrl.org/549300VZKC61IR5U8G96/2020-12-31/ESEF/AT/1/andritz.zip,0
549300VZKC61IR5U8G96-2021-12-31-ESEF-AT-0,549300VZKC61IR5U8G96,Andritz AG,AT,2021-12-31,2022-03-08 00:00:00,https://filings.xbrl.org/549300VZKC61IR5U8G96/2021-12-31/ESEF/AT/0/Andritz_Financial Report_2021_ESEF.json,https://filings.xbrl.org/549300VZKC61IR5U8G96/2021-12-31/ESEF/AT/0/Andritz_Financial Report_2021_ESEF.zip,0
549300VZKC61IR5U8G96-2021-12-31-ESEF-AT-1,549300VZKC61IR5U8G96,Andritz AG,AT,2021-12-31,2022-03-08 00:00:00,https://filings.xbrl.org/549300VZKC61IR5U8G96/2021-12-31/ESEF/AT/1/Andritz_Jahresfinanzbericht_2021_ESEF.json,https://filings.xbrl.org/549300VZKC61IR5U8G96/2021-12-31/ESEF/AT/1/Andritz_Jahresfinanzbericht_2021_ESEF.zip,0
549300VZKC61IR5U8G96-2022-12-31-ESEF-AT-0,549300VZKC61IR5U8G96,Andritz AG,AT,2022-12-31,2023-03-14 10:43:47.486640,https://filings.xbrl.org/549300VZKC61IR5U8G96/2022-12-31/ESEF/AT/0/Andritz_Jahresfinanzbericht_2022_ESEF.json,https://filings.xbrl.org/549300VZKC61IR5U8G96/2022-12-31/ESEF/AT/0/Andritz_Jahresfinanzbericht_2022_ESEF.zip,0
549300VZKC61IR5U8G96-2022-12-31-ESEF-AT-1,549300VZKC61IR5U8G96,Andritz AG,AT,2022-12-31,2023-03-21 10:34:10.432539,https://filings.xbrl.org/549300VZKC61IR5U8G96/2022-12-31/ESEF/AT/1/Andritz-2022-12-31-de.json,https://filings.xbrl.org/549300VZKC61IR5U8G96/2022-12-31/ESEF/AT/1/Andritz-2022-12-31-de.zip,0
549300W9JLPW15XIFM52-2021-12-31-ESEF-SE-0,549300W9JLPW15XIFM52,Telefonaktiebolaget LM Ericsson,SE,2021-12-31,2022-03-22 00:00:00,https://filings.xbrl.org/549300W9JLPW15XIFM52/2021-12-31/ESEF/SE/0/549300W9JLPW15XIFM52-2021-12-31-sv.json,https://filings.xbrl.org/549300W9JLPW15XIFM52/2021-12-31/ESEF/SE/0/549300W9JLPW15XIFM52-2021-12-31-sv.zip,0
549300W9JLPW15XIFM52-2022-12-31-ESEF-SE-0,549300W9JLPW15XIFM52,Telefonaktiebolaget LM Ericsson,SE,2022-12-31,2023-05-09 13:12:00.792800,https://filings.xbrl.org/549300W9JLPW15XIFM52/2022-12-31/ESEF/SE/0/549300W9JLPW15XIFM52-2022-12-31-sv.json,https://filings.xbrl.org/549300W9JLPW15XIFM52/2022-12-31/ESEF/SE/0/549300W9JLPW15XIFM52-2022-12-31-sv.zip,0
549300WSX3VBUFFJOO66-2021-12-31-ESEF-GB-0,549300WSX3VBUFFJOO66,RELX PLC,GB,2021-12-31,2022-03-08 00:00:00,https://filings.xbrl.org/549300WSX3VBUFFJOO66/2021-12-31/ESEF/GB/0/549300WSX3VBUFFJOO66-2021-12-31-T01.json,https://filings.xbrl.org/549300WSX3VBUFFJOO66/2021-12-31/ESEF/GB/0/549300WSX3VBUFFJOO66-2021-12-31.zip,0
549300WSX3VBUFFJOO66-2021-12-31-ESEF-NL-0,549300WSX3VBUFFJOO66,RELX PLC,NL,2021-12-31,2022-03-16 00:00:00,https://filings.xbrl.org/549300WSX3VBUFFJOO66/2021-12-31/ESEF/NL/0/549300WSX3VBUFFJOO66-2021-12-31-en.json,https://filings.xbrl.org/549300WSX3VBUFFJOO66/2021-12-31/ESEF/NL/0/549300WSX3VBUFFJOO66-2021-12-31-en.zip,0
549300WSX3VBUFFJOO66-2022-12-31-ESEF-GB-0,549300WSX3VBUFFJOO66,RELX PLC,GB,2022-12-31,2023-03-02 10:05:38.462157,https://filings.xbrl.org/549300WSX3VBUFFJOO66/2022-12-31/ESEF/GB/0/549300WSX3VBUFFJOO66-2022-12-31-T01.json,https://filings.xbrl.org/549300WSX3VBUFFJOO66/2022-12-31/ESEF/GB/0/549300WSX3VBUFFJOO66-2022-12-31.zip,0
549300WSX3VBUFFJOO66-2022-12-31-ESEF-NL-0,549300WSX3VBUFFJOO66,RELX PLC,NL,2022-12-31,2023-02-28 10:18:31.017088,https://filings.xbrl.org/549300WSX3VBUFFJOO66/2022-12-31/ESEF/NL/0/549300WSX3VBUFFJOO66-2022-12-31-en.json,https://filings.xbrl.org/549300WSX3VBUFFJOO66/2022-12-31/ESEF/NL/0/549300WSX3VBUFFJOO66-2022-12-31-en.zip,0
549300X5UKJVE386ZB61-2021-12-31-ESEF-IT-0,549300X5UKJVE386ZB61,ASSICURAZIONI GENERALI SOCIETA' PER AZIONI,IT,2021-12-31,2023-05-30 18:10:30.065447,https://filings.xbrl.org/549300X5UKJVE386ZB61/2021-12-31/ESEF/IT/0/549300X5UKJVE386ZB61-2021-12-31.json,https://filings.xbrl.org/549300X5UKJVE386ZB61/2021-12-31/ESEF/IT/0/549300X5UKJVE386ZB61-2021-12-31.zip,0
549300X5UKJVE386ZB61-2022-12-31-ESEF-IT-0,549300X5UKJVE386ZB61,ASSICURAZIONI GENERALI SOCIETA' PER AZIONI,IT,2022-12-31,2023-05-30 15:31:07.413364,https://filings.xbrl.org/549300X5UKJVE386ZB61/2022-12-31/ESEF/IT/0/549300X5UKJVE386ZB61-2022-12-31-it.json,https://filings.xbrl.org/549300X5UKJVE386ZB61/2022-12-31/ESEF/IT/0/549300X5UKJVE386ZB61-2022-12-31.zip,0
549300YO0JZHAL7FVP81-2021-12-31-ESEF-NL-0,549300YO0JZHAL7FVP81,Koninklijke KPN N.V.,NL,2021-12-31,2022-03-16 00:00:00,https://filings.xbrl.org/549300YO0JZHAL7FVP81/2021-12-31/ESEF/NL/0/KONI-2021-12-31.json,https://filings.xbrl.org/549300YO0JZHAL7FVP81/2021-12-31/ESEF/NL/0/KONI-2021-12-31.zip,0
549300YO0JZHAL7FVP81-2022-12-31-ESEF-NL-0,549300YO0JZHAL7FVP81,Koninklijke KPN N.V.,NL,2022-12-31,2023-02-28 10:18:32.509523,https://filings.xbrl.org/549300YO0JZHAL7FVP81/2022-12-31/ESEF/NL/0/KONI-2022-12-31.json,https://filings.xbrl.org/549300YO0JZHAL7FVP81/2022-12-31/ESEF/NL/0/KONI-2022-12-31.zip,0
549300ZD9ED8GSG3JW36-2020-12-31-ESEF-AT-0,549300ZD9ED8GSG3JW36,SBO AG,AT,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/549300ZD9ED8GSG3JW36/2020-12-31/ESEF/AT/0/549300ZD9ED8GSG3JW36-2020-12-31_de.json,https://filings.xbrl.org/549300ZD9ED8GSG3JW36/2020-12-31/ESEF/AT/0/549300ZD9ED8GSG3JW36-2020-12-31_de.zip,0
549300ZD9ED8GSG3JW36-2020-12-31-ESEF-AT-1,549300ZD9ED8GSG3JW36,SBO AG,AT,2020-12-31,2021-05-18 00:00:00,https://filings.xbrl.org/549300ZD9ED8GSG3JW36/2020-12-31/ESEF/AT/1/549300ZD9ED8GSG3JW36-2020-12-31_de.json,https://filings.xbrl.org/549300ZD9ED8GSG3JW36/2020-12-31/ESEF/AT/1/549300ZD9ED8GSG3JW36-2020-12-31_de.zip,0
549300ZD9ED8GSG3JW36-2021-12-31-ESEF-AT-0,549300ZD9ED8GSG3JW36,SBO AG,AT,2021-12-31,2022-03-17 00:00:00,https://filings.xbrl.org/549300ZD9ED8GSG3JW36/2021-12-31/ESEF/AT/0/549300ZD9ED8GSG3JW36-2021-12-31-de.json,https://filings.xbrl.org/549300ZD9ED8GSG3JW36/2021-12-31/ESEF/AT/0/549300ZD9ED8GSG3JW36-2021-12-31-de.zip,0
549300ZD9ED8GSG3JW36-2022-12-31-ESEF-AT-0,549300ZD9ED8GSG3JW36,SBO AG,AT,2022-12-31,2023-03-21 10:34:12.168237,https://filings.xbrl.org/549300ZD9ED8GSG3JW36/2022-12-31/ESEF/AT/0/549300ZD9ED8GSG3JW36-2022-12-31-de.json,https://filings.xbrl.org/549300ZD9ED8GSG3JW36/2022-12-31/ESEF/AT/0/549300ZD9ED8GSG3JW36-2022-12-31-de.zip,0
5QK37QC7NWOJ8D7WVQ45-2020-12-31-ESEF-ES-0,5QK37QC7NWOJ8D7WVQ45,IBERDROLA SA,ES,2020-12-31,2021-05-19 00:00:00,https://filings.xbrl.org/5QK37QC7NWOJ8D7WVQ45/2020-12-31/ESEF/ES/0/5QK37QC7NWOJ8D7WVQ45-2020-12-31.json,https://filings.xbrl.org/5QK37QC7NWOJ8D7WVQ45/2020-12-31/ESEF/ES/0/5QK37QC7NWOJ8D7WVQ45-2020-12-31.zip,0
5QK37QC7NWOJ8D7WVQ45-2021-12-31-ESEF-ES-0,5QK37QC7NWOJ8D7WVQ45,IBERDROLA SA,ES,2021-12-31,2022-03-18 00:00:00,https://filings.xbrl.org/5QK37QC7NWOJ8D7WVQ45/2021-12-31/ESEF/ES/0/5QK37QC7NWOJ8D7WVQ45-20211231-es.json,https://filings.xbrl.org/5QK37QC7NWOJ8D7WVQ45/2021-12-31/ESEF/ES/0/5QK37QC7NWOJ8D7WVQ45-20211231-es.zip,0
5QK37QC7NWOJ8D7WVQ45-2022-12-31-ESEF-ES-0,5QK37QC7NWOJ8D7WVQ45,IBERDROLA SA,ES,2022-12-31,2023-05-09 13:07:54.391366,https://filings.xbrl.org/5QK37QC7NWOJ8D7WVQ45/2022-12-31/ESEF/ES/0/5QK37QC7NWOJ8D7WVQ45-20221231-es.json,https://filings.xbrl.org/5QK37QC7NWOJ8D7WVQ45/2022-12-31/ESEF/ES/0/5QK37QC7NWOJ8D7WVQ45-20221231-es.zip,0
635400Z5LQ5F9OLVT688-2022-03-31-ESEF-NL-0,635400Z5LQ5F9OLVT688,Prosus N.V.,NL,2022-03-31,2022-06-30 00:00:00,https://filings.xbrl.org/635400Z5LQ5F9OLVT688/2022-03-31/ESEF/NL/0/635400Z5LQ5F9OLVT688-2022-03-31-en.json,https://filings.xbrl.org/635400Z5LQ5F9OLVT688/2022-03-31/ESEF/NL/0/635400Z5LQ5F9OLVT688-2022-03-31-en.zip,0
